"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"11/07/2021";"1200";"12,6";"100,0";"1007,8";"1,3";"140,0";"10,0";"";"";"11,6";"0,0"
"11/07/2021";"1800";"21,6";"72,0";"1004,8";"1,3";"140,0";"0,0";"";"";"";""
"12/07/2021";"0000";"16,4";"94,0";"1005,9";"0,7";"140,0";"0,0";"5,40";"25,0";"";""
"12/07/2021";"1200";"12,2";"100,0";"1007,5";"2,3";"140,0";"10,0";"";"";"11,8";"0,0"
"12/07/2021";"1800";"25,0";"46,0";"1003,6";"3,3";"90,0";"9,0";"";"";"";""
"13/07/2021";"0000";"15,6";"91,0";"1004,6";"0,5";"140,0";"0,0";"0,90";"24,4";"";""
"13/07/2021";"1200";"12,6";"100,0";"1005,2";"0,0";"0,0";"10,0";"";"";"11,6";"0,0"
"13/07/2021";"1800";"24,4";"63,0";"1004,4";"1,0";"180,0";"10,0";"";"";"";""
"14/07/2021";"0000";"18,8";"88,0";"1004,3";"0,7";"140,0";"10,0";"2,90";"22,0";"";""
"14/07/2021";"1200";"15,2";"98,0";"1003,2";"0,5";"140,0";"8,0";"";"";"15,0";"0,0"
"14/07/2021";"1800";"21,2";"77,0";"999,6";"1,6";"140,0";"10,0";"";"";"";""
"15/07/2021";"0000";"16,2";"96,0";"1000,4";"1,6";"140,0";"10,0";"0,20";"17,0";"";""
"15/07/2021";"1200";"15,6";"100,0";"1003,0";"1,3";"320,0";"10,0";"";"";"14,4";"17,6"
"15/07/2021";"1800";"16,4";"87,0";"1002,7";"1,6";"320,0";"9,0";"";"";"";""
"16/07/2021";"0000";"14,4";"91,0";"1007,0";"0,0";"0,0";"10,0";"5,00";"16,2";"";""
"16/07/2021";"1200";"11,2";"98,0";"1008,3";"0,0";"0,0";"9,0";"";"";"10,0";"1,2"
"16/07/2021";"1800";"16,2";"69,0";"1005,0";"2,0";"140,0";"4,0";"";"";"";""
"17/07/2021";"0000";"10,0";"94,0";"1005,5";"0,0";"0,0";"0,0";"6,70";"18,2";"";""
"17/07/2021";"1200";"7,8";"100,0";"1006,7";"0,7";"270,0";"10,0";"";"";"5,8";"0,0"
"17/07/2021";"1800";"18,2";"57,0";"1005,8";"1,6";"320,0";"5,0";"";"";"";""
"18/07/2021";"0000";"11,6";"71,0";"1009,1";"1,6";"320,0";"3,0";"9,20";"13,2";"";""
"18/07/2021";"1200";"7,6";"61,0";"1011,5";"3,3";"320,0";"0,0";"";"";"5,2";"0,0"
"18/07/2021";"1800";"13,2";"47,0";"1009,6";"5,0";"320,0";"0,0";"";"";"";""
"19/07/2021";"0000";"9,4";"62,0";"1012,0";"3,3";"320,0";"10,0";"8,10";"14,6";"";""
"19/07/2021";"1200";"7,2";"85,0";"1014,2";"1,6";"320,0";"0,0";"";"";"5,2";"0,0"
"19/07/2021";"1800";"14,0";"57,0";"1013,8";"2,6";"320,0";"10,0";"";"";"";""
"20/07/2021";"0000";"5,8";"91,0";"1014,4";"1,3";"50,0";"0,0";"7,70";"16,4";"";""
"20/07/2021";"1200";"4,6";"97,0";"1013,4";"0,0";"0,0";"5,0";"";"";"0,4";"0,0"
"20/07/2021";"1800";"15,4";"57,0";"1011,9";"1,6";"360,0";"7,0";"";"";"";""
"21/07/2021";"0000";"6,6";"94,0";"1012,0";"0,7";"140,0";"4,0";"9,20";"18,8";"";""
"21/07/2021";"1200";"4,2";"100,0";"1014,7";"0,0";"0,0";"0,0";"";"";"0,8";"0,0"
"21/07/2021";"1800";"18,4";"55,0";"1012,3";"1,6";"230,0";"0,0";"";"";"";""
"22/07/2021";"0000";"9,0";"86,0";"1014,2";"1,3";"140,0";"0,0";"8,10";"20,6";"";""
"22/07/2021";"1200";"7,2";"100,0";"1015,1";"1,0";"140,0";"2,0";"";"";"5,0";"0,0"
"22/07/2021";"1800";"20,4";"58,0";"1012,0";"1,3";"140,0";"9,0";"";"";"";""
"23/07/2021";"0000";"13,4";"96,0";"1011,4";"0,7";"140,0";"8,0";"9,20";"28,8";"";""
"23/07/2021";"1200";"11,0";"98,0";"1009,5";"1,0";"140,0";"0,0";"";"";"8,0";"0,0"
"23/07/2021";"1800";"28,8";"37,0";"1005,9";"1,6";"50,0";"0,0";"";"";"";""
"24/07/2021";"0000";"16,0";"87,0";"1005,9";"0,8";"90,0";"0,0";"8,90";"29,4";"";""
"24/07/2021";"1200";"15,2";"74,0";"1006,6";"1,6";"90,0";"0,0";"";"";"9,4";"0,0"
"24/07/2021";"1800";"29,4";"44,0";"1001,9";"2,5";"50,0";"0,0";"";"";"";""
"25/07/2021";"0000";"19,4";"76,0";"1002,0";"1,6";"90,0";"10,0";"5,80";"29,2";"";""
"25/07/2021";"1200";"24,8";"42,0";"999,4";"7,0";"360,0";"10,0";"";"";"19,2";"0,0"
"25/07/2021";"1800";"29,0";"37,0";"996,2";"7,5";"360,0";"7,0";"";"";"";""
"26/07/2021";"0000";"26,8";"53,0";"998,2";"5,0";"360,0";"7,0";"0,00";"27,8";"";""
"26/07/2021";"1200";"20,2";"74,0";"998,3";"1,5";"230,0";"10,0";"";"";"17,2";"0,0"
"26/07/2021";"1800";"18,0";"96,0";"997,6";"1,6";"180,0";"10,0";"";"";"";""
"27/07/2021";"0000";"17,4";"98,0";"999,5";"0,3";"360,0";"10,0";"7,40";"17,6";"";""
"27/07/2021";"1200";"8,8";"95,0";"1008,4";"1,8";"270,0";"6,0";"";"";"5,4";"16,4"
"27/07/2021";"1800";"12,0";"49,0";"1009,4";"3,0";"270,0";"2,0";"";"";"";""
"28/07/2021";"0000";"5,4";"69,0";"1011,5";"1,0";"320,0";"0,0";"5,00";"10,8";"";""
"28/07/2021";"1200";"5,2";"71,0";"1010,8";"3,0";"320,0";"0,0";"";"";"4,2";"0,0"
"28/07/2021";"1800";"9,8";"64,0";"1010,2";"2,0";"320,0";"8,0";"";"";"";""
"29/07/2021";"0000";"5,8";"82,0";"1013,8";"0,7";"230,0";"8,0";"9,20";"12,8";"";""
"29/07/2021";"1200";"3,6";"86,0";"1016,8";"1,6";"320,0";"0,0";"";"";"0,8";"0,0"
"29/07/2021";"1800";"11,6";"51,0";"1015,1";"2,6";"320,0";"0,0";"";"";"";""
"30/07/2021";"0000";"4,4";"91,0";"1016,3";"0,0";"0,0";"0,0";"9,10";"14,2";"";""
"30/07/2021";"1200";"3,4";"97,0";"1019,2";"0,3";"360,0";"0,0";"";"";"-0,4";"0,0"
"30/07/2021";"1800";"14,0";"51,0";"1016,6";"2,6";"180,0";"0,0";"";"";"";""
"31/07/2021";"0000";"7,2";"85,0";"1016,3";"0,3";"90,0";"0,0";"9,00";"17,4";"";""
"31/07/2021";"1200";"4,4";"100,0";"1017,6";"1,3";"140,0";"2,0";"";"";"1,2";"0,0"
"31/07/2021";"1800";"17,2";"57,0";"1015,9";"2,6";"180,0";"0,0";"";"";"";""
"01/08/2021";"0000";"9,0";"94,0";"1016,8";"1,0";"140,0";"0,0";"8,60";"19,6";"";""
"01/08/2021";"1200";"7,0";"100,0";"1018,2";"0,5";"270,0";"0,0";"";"";"3,4";"0,0"
"01/08/2021";"1800";"19,4";"54,0";"1015,9";"2,1";"230,0";"0,0";"";"";"";""
"02/08/2021";"0000";"10,0";"89,0";"1017,0";"0,7";"90,0";"0,0";"0,90";"11,6";"";""
"02/08/2021";"1200";"6,2";"100,0";"1017,8";"0,7";"320,0";"10,0";"";"";"3,8";"0,0"
"02/08/2021";"1800";"10,8";"87,0";"1016,0";"1,3";"230,0";"10,0";"";"";"";""
"03/08/2021";"0000";"6,4";"97,0";"1016,2";"0,0";"0,0";"0,0";"6,30";"16,6";"";""
"03/08/2021";"1200";"6,8";"100,0";"1017,1";"1,3";"140,0";"10,0";"";"";"3,4";"0,0"
"03/08/2021";"1800";"15,6";"73,0";"1015,9";"2,8";"140,0";"0,0";"";"";"";""
"04/08/2021";"0000";"9,4";"92,0";"1016,3";"1,0";"140,0";"0,0";"4,00";"17,4";"";""
"04/08/2021";"1200";"10,4";"98,0";"1018,4";"0,8";"140,0";"10,0";"";"";"5,8";"0,0"
"04/08/2021";"1800";"17,2";"70,0";"1015,9";"3,3";"140,0";"10,0";"";"";"";""
"05/08/2021";"0000";"14,6";"89,0";"1016,4";"4,0";"140,0";"8,0";"5,70";"20,4";"";""
"05/08/2021";"1200";"13,4";"98,0";"1015,9";"3,3";"140,0";"10,0";"";"";"13,0";"0,0"
"05/08/2021";"1800";"20,4";"68,0";"1013,8";"3,3";"140,0";"10,0";"";"";"";""
"06/08/2021";"0000";"15,2";"91,0";"1013,4";"0,8";"140,0";"10,0";"5,30";"23,2";"";""
"06/08/2021";"1200";"14,0";"100,0";"1013,1";"1,6";"140,0";"7,0";"";"";"13,4";"0,0"
"06/08/2021";"1800";"22,6";"64,0";"1009,9";"1,6";"140,0";"10,0";"";"";"";""
"07/08/2021";"0000";"17,2";"88,0";"1009,1";"0,5";"140,0";"0,0";"9,40";"28,0";"";""
"07/08/2021";"1200";"20,2";"65,0";"1007,8";"2,5";"140,0";"0,0";"";"";"14,4";"0,0"
"07/08/2021";"1800";"27,6";"46,0";"1005,1";"3,0";"360,0";"0,0";"";"";"";""
"08/08/2021";"0000";"20,2";"81,0";"1005,4";"0,5";"140,0";"0,0";"9,70";"30,0";"";""
"08/08/2021";"1200";"20,4";"68,0";"1007,4";"3,3";"50,0";"0,0";"";"";"17,4";"0,0"
"08/08/2021";"1800";"29,8";"42,0";"1003,2";"3,0";"360,0";"1,0";"";"";"";""
"09/08/2021";"0000";"20,0";"83,0";"1002,4";"0,3";"50,0";"0,0";"0,20";"24,8";"";""
"09/08/2021";"1200";"20,6";"63,0";"1002,7";"2,0";"230,0";"10,0";"";"";"16,0";"0,0"
"09/08/2021";"1800";"22,2";"75,0";"1002,2";"1,0";"230,0";"10,0";"";"";"";""
"10/08/2021";"0000";"19,0";"92,0";"1003,9";"1,3";"320,0";"10,0";"0,00";"19,0";"";""
"10/08/2021";"1200";"13,4";"98,0";"1008,0";"1,0";"320,0";"10,0";"";"";"12,6";"3,3"
"10/08/2021";"1800";"14,6";"87,0";"1008,4";"1,0";"230,0";"10,0";"";"";"";""
"11/08/2021";"0000";"13,4";"89,0";"1011,1";"1,0";"230,0";"9,0";"8,10";"15,4";"";""
"11/08/2021";"1200";"10,0";"87,0";"1016,0";"2,0";"230,0";"4,0";"";"";"8,2";"0,0"
"11/08/2021";"1800";"14,8";"54,0";"1013,9";"3,3";"180,0";"4,0";"";"";"";""
"12/08/2021";"0000";"8,2";"86,0";"1015,9";"0,3";"90,0";"0,0";"2,70";"12,0";"";""
"12/08/2021";"1200";"5,6";"91,0";"1017,0";"3,0";"140,0";"9,0";"";"";"2,4";"0,0"
"12/08/2021";"1800";"12,0";"60,0";"1014,4";"3,6";"140,0";"9,0";"";"";"";""
"13/08/2021";"0000";"9,6";"89,0";"1015,4";"1,5";"140,0";"6,0";"7,60";"18,8";"";""
"13/08/2021";"1200";"11,2";"91,0";"1014,2";"2,5";"140,0";"10,0";"";"";"9,6";"0,0"
"13/08/2021";"1800";"18,4";"61,0";"1011,9";"5,0";"140,0";"7,0";"";"";"";""
"14/08/2021";"0000";"15,0";"79,0";"1011,1";"2,5";"140,0";"4,0";"6,10";"21,6";"";""
"14/08/2021";"1200";"12,6";"95,0";"1010,2";"0,8";"140,0";"10,0";"";"";"11,0";"0,0"
"14/08/2021";"1800";"21,4";"64,0";"1007,0";"1,6";"230,0";"7,0";"";"";"";""
"15/08/2021";"0000";"15,0";"91,0";"1007,8";"0,0";"0,0";"4,0";"6,30";"22,6";"";""
"15/08/2021";"1200";"12,8";"100,0";"1007,8";"0,8";"320,0";"10,0";"";"";"10,2";"0,0"
"15/08/2021";"1800";"21,8";"64,0";"1004,7";"1,0";"230,0";"7,0";"";"";"";""
"16/08/2021";"0000";"13,4";"94,0";"1005,7";"0,0";"0,0";"0,0";"0,00";"16,6";"";""
"16/08/2021";"1200";"13,6";"100,0";"1003,9";"1,6";"140,0";"10,0";"";"";"10,2";"0,1"
"16/08/2021";"1800";"16,0";"87,0";"1001,9";"2,1";"140,0";"10,0";"";"";"";""
"17/08/2021";"0000";"15,0";"83,0";"1002,2";"1,0";"90,0";"10,0";"3,40";"23,2";"";""
"17/08/2021";"1200";"14,0";"100,0";"1003,5";"1,5";"90,0";"10,0";"";"";"12,2";"0,0"
"17/08/2021";"1800";"22,0";"76,0";"1000,7";"1,6";"90,0";"2,0";"";"";"";""
"18/08/2021";"0000";"18,8";"92,0";"1001,1";"1,8";"90,0";"3,0";"6,80";"26,4";"";""
"18/08/2021";"1200";"18,4";"96,0";"1002,4";"2,6";"180,0";"10,0";"";"";"16,4";"2,0"
"18/08/2021";"1800";"26,0";"72,0";"998,4";"4,3";"140,0";"2,0";"";"";"";""
"19/08/2021";"0000";"20,4";"92,0";"998,2";"0,3";"140,0";"8,0";"8,70";"35,2";"";""
"19/08/2021";"1200";"27,2";"39,0";"997,6";"6,3";"360,0";"0,0";"";"";"17,2";"0,0"
"19/08/2021";"1800";"34,8";"27,0";"993,2";"7,0";"360,0";"0,0";"";"";"";""
"20/08/2021";"0000";"30,4";"35,0";"994,3";"3,1";"360,0";"8,0";"0,00";"30,4";"";""
"20/08/2021";"1200";"20,4";"75,0";"1000,3";"3,6";"140,0";"10,0";"";"";"17,2";"0,0"
"20/08/2021";"1800";"17,2";"94,0";"1002,6";"3,0";"90,0";"10,0";"";"";"";""
"21/08/2021";"0000";"17,2";"94,0";"1001,8";"1,6";"270,0";"10,0";"0,20";"18,2";"";""
"21/08/2021";"1200";"14,4";"96,0";"1007,8";"2,0";"180,0";"10,0";"";"";"14,4";"6,1"
"21/08/2021";"1800";"18,2";"88,0";"1000,3";"3,3";"140,0";"9,0";"";"";"";""
"22/08/2021";"0000";"15,4";"96,0";"998,7";"3,3";"140,0";"9,0";"4,50";"30,4";"";""
"22/08/2021";"1200";"25,8";"36,0";"996,0";"5,8";"90,0";"10,0";"";"";"13,4";"3,0"
"22/08/2021";"1800";"29,0";"48,0";"993,8";"3,3";"230,0";"4,0";"";"";"";""
"23/08/2021";"0000";"18,6";"87,0";"996,6";"0,5";"270,0";"0,0";"0,60";"18,8";"";""
"23/08/2021";"1200";"16,8";"78,0";"1000,7";"5,0";"180,0";"10,0";"";"";"12,0";"0,0"
"23/08/2021";"1800";"18,6";"49,0";"997,9";"6,6";"140,0";"6,0";"";"";"";""
"24/08/2021";"0000";"15,0";"68,0";"999,5";"3,6";"140,0";"9,0";"0,00";"17,8";"";""
"24/08/2021";"1200";"14,4";"98,0";"997,1";"4,3";"140,0";"10,0";"";"";"12,6";"2,5"
"24/08/2021";"1800";"17,4";"92,0";"994,7";"2,5";"140,0";"10,0";"";"";"";""
"25/08/2021";"0000";"16,6";"96,0";"996,3";"2,5";"140,0";"10,0";"0,00";"16,6";"";""
"25/08/2021";"1200";"14,4";"98,0";"993,6";"1,8";"140,0";"10,0";"";"";"14,4";"47,9"
"25/08/2021";"1800";"14,6";"98,0";"992,7";"1,0";"320,0";"10,0";"";"";"";""
"26/08/2021";"0000";"14,6";"100,0";"997,1";"1,0";"230,0";"10,0";"8,30";"18,2";"";""
"26/08/2021";"1200";"12,4";"84,0";"1003,8";"2,1";"180,0";"3,0";"";"";"11,0";"59,4"
"26/08/2021";"1800";"17,8";"58,0";"1004,2";"1,0";"180,0";"7,0";"";"";"";""
"27/08/2021";"0000";"11,2";"93,0";"1006,6";"0,0";"0,0";"0,0";"9,70";"19,4";"";""
"27/08/2021";"1200";"10,0";"100,0";"1010,2";"0,7";"140,0";"2,0";"";"";"6,2";"0,0"
"27/08/2021";"1800";"19,0";"60,0";"1009,4";"1,6";"140,0";"2,0";"";"";"";""
"28/08/2021";"0000";"11,8";"90,0";"1010,4";"0,7";"90,0";"0,0";"8,60";"20,8";"";""
"28/08/2021";"1200";"11,4";"100,0";"1011,1";"2,8";"140,0";"3,0";"";"";"6,8";"0,0"
"28/08/2021";"1800";"19,4";"72,0";"1009,4";"3,6";"180,0";"3,0";"";"";"";""
"29/08/2021";"0000";"16,2";"83,0";"1009,9";"1,5";"140,0";"5,0";"8,00";"24,4";"";""
"29/08/2021";"1200";"12,8";"100,0";"1013,0";"2,0";"140,0";"10,0";"";"";"11,8";"0,0"
"29/08/2021";"1800";"23,6";"63,0";"1010,3";"3,0";"180,0";"4,0";"";"";"";""
"30/08/2021";"0000";"17,8";"90,0";"1009,9";"0,5";"140,0";"0,0";"10,10";"25,8";"";""
"30/08/2021";"1200";"18,0";"82,0";"1011,8";"5,0";"90,0";"0,0";"";"";"12,6";"0,0"
"30/08/2021";"1800";"25,6";"60,0";"1007,8";"3,8";"140,0";"0,0";"";"";"";""
"31/08/2021";"0000";"19,2";"86,0";"1007,9";"0,8";"90,0";"0,0";"10,40";"28,4";"";""
"31/08/2021";"1200";"21,0";"63,0";"1010,4";"3,8";"50,0";"0,0";"";"";"15,0";"0,0"
"31/08/2021";"1800";"28,0";"47,0";"1006,3";"3,5";"90,0";"2,0";"";"";"";""
"01/09/2021";"0000";"18,8";"81,0";"1006,8";"0,8";"90,0";"0,0";"9,50";"29,6";"";""
"01/09/2021";"1200";"21,0";"62,0";"1006,2";"3,3";"90,0";"7,0";"";"";"15,0";"0,0"
"01/09/2021";"1800";"29,6";"45,0";"1003,1";"3,3";"360,0";"7,0";"";"";"";""
"02/09/2021";"0000";"21,8";"61,0";"1001,5";"2,6";"50,0";"10,0";"4,40";"30,0";"";""
"02/09/2021";"1200";"22,2";"60,0";"1003,9";"3,8";"90,0";"8,0";"";"";"17,0";"0,0"
"02/09/2021";"1800";"30,0";"42,0";"1000,3";"2,3";"360,0";"8,0";"";"";"";""
"03/09/2021";"0000";"20,6";"76,0";"1001,4";"1,6";"50,0";"7,0";"0,00";"20,8";"";""
"03/09/2021";"1200";"16,8";"92,0";"1006,3";"1,5";"230,0";"10,0";"";"";"15,2";"0,2"
"03/09/2021";"1800";"20,2";"73,0";"1004,6";"1,3";"180,0";"10,0";"";"";"";""
"04/09/2021";"0000";"15,2";"96,0";"1005,0";"0,0";"0,0";"3,0";"3,30";"20,8";"";""
"04/09/2021";"1200";"15,4";"89,0";"1004,7";"4,0";"140,0";"10,0";"";"";"13,6";"0,0"
"04/09/2021";"1800";"20,4";"70,0";"1000,2";"4,6";"140,0";"5,0";"";"";"";""
"05/09/2021";"0000";"16,0";"96,0";"1003,5";"3,8";"230,0";"10,0";"1,20";"20,0";"";""
"05/09/2021";"1200";"15,0";"98,0";"1005,1";"1,8";"230,0";"10,0";"";"";"14,6";"19,4"
"05/09/2021";"1800";"18,6";"85,0";"1004,0";"0,8";"230,0";"9,0";"";"";"";""
"06/09/2021";"0000";"14,6";"95,0";"1004,0";"0,5";"270,0";"0,0";"2,40";"21,0";"";""
"06/09/2021";"1200";"14,6";"98,0";"1006,6";"2,0";"140,0";"10,0";"";"";"11,4";"0,1"
"06/09/2021";"1800";"20,6";"68,0";"1002,4";"3,3";"140,0";"9,0";"";"";"";""
"07/09/2021";"0000";"18,4";"92,0";"1004,8";"2,0";"140,0";"10,0";"0,00";"18,4";"";""
"07/09/2021";"1200";"16,0";"98,0";"1000,7";"4,1";"140,0";"10,0";"";"";"15,4";"35,1"
"07/09/2021";"1800";"16,8";"98,0";"997,8";"4,6";"140,0";"10,0";"";"";"";""
"08/09/2021";"0000";"16,8";"96,0";"995,1";"3,3";"140,0";"10,0";"0,00";"21,6";"";""
"08/09/2021";"1200";"16,8";"98,0";"995,4";"3,3";"90,0";"10,0";"";"";"14,8";"93,1"
"08/09/2021";"1800";"21,0";"82,0";"994,2";"1,5";"50,0";"10,0";"";"";"";""
"09/09/2021";"0000";"18,8";"86,0";"998,4";"3,3";"320,0";"7,0";"1,90";"18,8";"";""
"09/09/2021";"1200";"13,2";"75,0";"1001,5";"3,0";"320,0";"9,0";"";"";"12,4";"1,3"
"09/09/2021";"1800";"16,0";"67,0";"1000,0";"3,5";"360,0";"9,0";"";"";"";""
"10/09/2021";"0000";"13,2";"86,0";"1003,4";"2,0";"320,0";"10,0";"0,40";"17,0";"";""
"10/09/2021";"1200";"13,4";"80,0";"1006,4";"1,8";"360,0";"10,0";"";"";"13,0";"0,0"
"10/09/2021";"1800";"16,4";"69,0";"1005,5";"3,0";"320,0";"10,0";"";"";"";""
"11/09/2021";"0000";"14,8";"80,0";"1006,7";"0,3";"320,0";"10,0";"7,60";"21,0";"";""
"11/09/2021";"1200";"15,8";"71,0";"1008,4";"0,8";"90,0";"10,0";"";"";"13,6";"0,0"
"11/09/2021";"1800";"21,0";"59,0";"1005,2";"2,0";"140,0";"0,0";"";"";"";""
"12/09/2021";"0000";"14,8";"91,0";"1004,4";"0,0";"0,0";"0,0";"7,60";"26,6";"";""
"12/09/2021";"1200";"13,0";"100,0";"1003,0";"1,8";"140,0";"10,0";"";"";"12,8";"0,0"
"12/09/2021";"1800";"25,4";"68,0";"998,3";"1,8";"140,0";"3,0";"";"";"";""
"13/09/2021";"0000";"22,8";"85,0";"996,8";"0,7";"90,0";"3,0";"0,90";"30,2";"";""
"13/09/2021";"1200";"20,6";"97,0";"998,4";"3,0";"140,0";"10,0";"";"";"16,4";"6,8"
"13/09/2021";"1800";"20,8";"84,0";"994,8";"4,5";"140,0";"9,0";"";"";"";""
"14/09/2021";"0000";"18,6";"96,0";"994,0";"2,8";"140,0";"10,0";"0,70";"22,0";"";""
"14/09/2021";"1200";"17,4";"98,0";"1000,6";"0,0";"0,0";"10,0";"";"";"14,0";"22,9"
"14/09/2021";"1800";"21,4";"81,0";"1000,2";"1,6";"230,0";"9,0";"";"";"";""
"15/09/2021";"0000";"14,0";"91,0";"1007,4";"0,5";"270,0";"3,0";"10,50";"19,6";"";""
"15/09/2021";"1200";"12,8";"86,0";"1011,8";"1,0";"50,0";"0,0";"";"";"6,8";"0,0"
"15/09/2021";"1800";"18,8";"47,0";"1009,9";"1,3";"140,0";"2,0";"";"";"";""
"16/09/2021";"0000";"12,2";"86,0";"1011,4";"0,3";"140,0";"0,0";"10,50";"20,6";"";""
"16/09/2021";"1200";"11,8";"93,0";"1015,4";"1,6";"140,0";"4,0";"";"";"6,4";"0,0"
"16/09/2021";"1800";"20,2";"55,0";"1011,8";"4,3";"140,0";"5,0";"";"";"";""
"17/09/2021";"0000";"14,2";"76,0";"1012,0";"0,7";"140,0";"0,0";"13,50";"14,8";"";""
"17/09/2021";"1200";"12,6";"93,0";"1010,4";"2,5";"140,0";"10,0";"";"";"11,0";"0,0"
"17/09/2021";"1800";"13,8";"97,0";"1007,2";"1,6";"140,0";"10,0";"";"";"";""
"18/09/2021";"0000";"14,4";"100,0";"1005,8";"2,0";"140,0";"10,0";"6,40";"24,0";"";""
"18/09/2021";"1200";"15,6";"98,0";"1005,4";"2,5";"140,0";"10,0";"";"";"14,4";"6,3"
"18/09/2021";"1800";"23,8";"67,0";"1001,4";"3,3";"140,0";"7,0";"";"";"";""
"19/09/2021";"0000";"18,2";"92,0";"1002,4";"0,5";"90,0";"0,0";"2,30";"22,8";"";""
"19/09/2021";"1200";"18,4";"96,0";"1002,7";"2,8";"140,0";"10,0";"";"";"17,4";"0,0"
"19/09/2021";"1800";"22,4";"83,0";"998,8";"3,8";"140,0";"9,0";"";"";"";""
"20/09/2021";"0000";"19,8";"95,0";"998,0";"2,5";"140,0";"10,0";"5,20";"28,6";"";""
"20/09/2021";"1200";"23,0";"80,0";"997,5";"2,5";"230,0";"10,0";"";"";"18,2";"0,0"
"20/09/2021";"1800";"28,2";"69,0";"996,2";"3,0";"180,0";"8,0";"";"";"";""
"21/09/2021";"0000";"21,8";"93,0";"1000,8";"1,6";"230,0";"10,0";"4,20";"22,2";"";""
"21/09/2021";"1200";"15,2";"78,0";"1009,8";"5,8";"230,0";"10,0";"";"";"14,0";"0,0"
