"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"06/01/2022";"1200";"20,8";"72,0";"1002,8";"3,3";"140,0";"2,0";"";"";"15,4";"0,2"
"06/01/2022";"1800";"27,2";"50,0";"1000,8";"3,5";"140,0";"4,0";"";"";"";""
"07/01/2022";"0000";"22,4";"68,0";"1001,2";"4,3";"140,0";"0,0";"12,40";"28,6";"";""
"07/01/2022";"1200";"21,8";"73,0";"1003,1";"5,0";"140,0";"2,0";"";"";"15,8";"0,0"
"07/01/2022";"1800";"28,2";"46,0";"1000,7";"4,3";"140,0";"0,0";"";"";"";""
"08/01/2022";"0000";"22,8";"65,0";"1001,5";"2,5";"140,0";"0,0";"12,50";"29,8";"";""
"08/01/2022";"1200";"21,8";"71,0";"1003,1";"3,6";"140,0";"0,0";"";"";"16,6";"0,0"
"08/01/2022";"1800";"29,6";"48,0";"1001,1";"5,0";"140,0";"0,0";"";"";"";""
"09/01/2022";"0000";"23,6";"68,0";"1001,1";"5,0";"140,0";"0,0";"12,50";"30,2";"";""
"09/01/2022";"1200";"23,0";"67,0";"1004,4";"3,3";"140,0";"0,0";"";"";"17,6";"0,0"
"09/01/2022";"1800";"29,8";"45,0";"1001,4";"4,0";"140,0";"0,0";"";"";"";""
"10/01/2022";"0000";"25,2";"60,0";"1000,7";"3,3";"140,0";"0,0";"12,10";"33,0";"";""
"10/01/2022";"1200";"22,4";"81,0";"1001,9";"1,6";"180,0";"0,0";"";"";"17,2";"0,0"
"10/01/2022";"1800";"32,2";"42,0";"998,7";"2,1";"140,0";"2,0";"";"";"";""
"11/01/2022";"0000";"26,2";"59,0";"997,4";"0,0";"0,0";"0,0";"10,70";"34,6";"";""
"11/01/2022";"1200";"23,0";"85,0";"999,6";"1,8";"140,0";"0,0";"";"";"19,8";"0,0"
"11/01/2022";"1800";"33,4";"39,0";"997,4";"3,0";"230,0";"0,0";"";"";"";""
"12/01/2022";"0000";"28,4";"60,0";"996,8";"0,8";"140,0";"0,0";"12,10";"36,6";"";""
"12/01/2022";"1200";"25,0";"76,0";"1001,2";"1,0";"90,0";"0,0";"";"";"17,8";"0,0"
"12/01/2022";"1800";"36,0";"24,0";"999,1";"2,6";"90,0";"0,0";"";"";"";""
"13/01/2022";"0000";"28,2";"56,0";"998,6";"0,5";"90,0";"0,0";"12,40";"37,6";"";""
"13/01/2022";"1200";"25,2";"73,0";"1002,8";"2,0";"90,0";"0,0";"";"";"18,8";"0,0"
"13/01/2022";"1800";"37,2";"26,0";"999,9";"3,6";"140,0";"2,0";"";"";"";""
"14/01/2022";"0000";"30,2";"52,0";"999,9";"0,7";"90,0";"0,0";"8,90";"38,4";"";""
"14/01/2022";"1200";"29,0";"66,0";"1004,2";"0,7";"140,0";"0,0";"";"";"20,4";"0,0"
"14/01/2022";"1800";"38,0";"37,0";"1000,2";"1,6";"180,0";"8,0";"";"";"";""
"15/01/2022";"0000";"27,2";"88,0";"1000,8";"1,6";"90,0";"5,0";"8,20";"36,0";"";""
"15/01/2022";"1200";"31,0";"62,0";"1002,4";"0,7";"230,0";"8,0";"";"";"26,4";"5,9"
"15/01/2022";"1800";"32,4";"71,0";"999,0";"1,3";"90,0";"8,0";"";"";"";""
"16/01/2022";"0000";"31,4";"60,0";"996,2";"3,0";"140,0";"6,0";"10,20";"39,6";"";""
"16/01/2022";"1200";"32,0";"55,0";"995,6";"4,3";"360,0";"8,0";"";"";"28,6";"1,7"
"16/01/2022";"1800";"36,6";"47,0";"992,6";"2,6";"360,0";"8,0";"";"";"";""
"17/01/2022";"0000";"31,8";"61,0";"993,4";"5,0";"140,0";"3,0";"6,70";"35,6";"";""
"17/01/2022";"1200";"29,8";"70,0";"996,2";"3,3";"180,0";"7,0";"";"";"24,4";"0,1"
"17/01/2022";"1800";"35,2";"51,0";"994,4";"2,3";"230,0";"9,0";"";"";"";""
"18/01/2022";"0000";"24,4";"95,0";"996,8";"3,0";"90,0";"10,0";"10,70";"33,6";"";""
"18/01/2022";"1200";"26,0";"87,0";"1001,2";"1,6";"90,0";"8,0";"";"";"23,2";"13,7"
"18/01/2022";"1800";"33,6";"56,0";"999,9";"2,3";"140,0";"8,0";"";"";"";""
"19/01/2022";"0000";"28,4";"79,0";"1001,2";"3,0";"140,0";"8,0";"12,00";"37,2";"";""
"19/01/2022";"1200";"29,4";"68,0";"1002,8";"1,6";"140,0";"0,0";"";"";"23,4";"0,0"
"19/01/2022";"1800";"36,6";"48,0";"1001,1";"2,0";"230,0";"0,0";"";"";"";""
"20/01/2022";"0000";"30,8";"69,0";"1000,7";"0,0";"0,0";"10,0";"10,50";"38,6";"";""
"20/01/2022";"1200";"30,2";"64,0";"1001,8";"2,0";"90,0";"10,0";"";"";"24,2";"0,0"
"20/01/2022";"1800";"38,6";"45,0";"999,1";"1,3";"230,0";"1,0";"";"";"";""
"21/01/2022";"0000";"31,2";"59,0";"999,5";"4,8";"140,0";"10,0";"6,10";"37,8";"";""
"21/01/2022";"1200";"28,2";"81,0";"998,8";"1,3";"140,0";"9,0";"";"";"24,4";"0,0"
"21/01/2022";"1800";"28,6";"78,0";"998,0";"5,0";"90,0";"10,0";"";"";"";""
"22/01/2022";"0000";"27,2";"83,0";"996,6";"2,8";"90,0";"10,0";"11,10";"39,4";"";""
"22/01/2022";"1200";"29,6";"72,0";"998,0";"0,0";"0,0";"0,0";"";"";"24,4";"40,7"
"22/01/2022";"1800";"38,6";"42,0";"995,4";"1,6";"320,0";"5,0";"";"";"";""
"23/01/2022";"0000";"28,4";"75,0";"995,8";"3,3";"50,0";"7,0";"8,00";"39,0";"";""
"23/01/2022";"1200";"31,6";"71,0";"999,0";"3,8";"230,0";"4,0";"";"";"25,0";"0,0"
"23/01/2022";"1800";"35,4";"49,0";"996,3";"4,3";"140,0";"6,0";"";"";"";""
"24/01/2022";"0000";"25,0";"94,0";"1010,2";"4,6";"180,0";"8,0";"10,60";"35,8";"";""
"24/01/2022";"1200";"27,4";"84,0";"1000,6";"2,0";"180,0";"3,0";"";"";"23,8";"18,0"
"24/01/2022";"1800";"35,6";"57,0";"997,8";"2,1";"180,0";"1,0";"";"";"";""
"25/01/2022";"0000";"28,8";"67,0";"999,6";"3,3";"180,0";"9,0";"11,00";"35,8";"";""
"25/01/2022";"1200";"27,8";"81,0";"999,1";"0,5";"140,0";"2,0";"";"";"23,4";"0,0"
"25/01/2022";"1800";"35,0";"65,0";"997,0";"2,8";"230,0";"8,0";"";"";"";""
"26/01/2022";"0000";"30,0";"76,0";"997,0";"0,8";"140,0";"10,0";"8,00";"36,0";"";""
"26/01/2022";"1200";"30,4";"70,0";"993,8";"0,7";"140,0";"7,0";"";"";"23,4";"0,0"
"26/01/2022";"1800";"35,8";"53,0";"992,3";"2,0";"230,0";"10,0";"";"";"";""
"27/01/2022";"0000";"24,8";"98,0";"994,7";"0,8";"270,0";"10,0";"0,00";"25,8";"";""
"27/01/2022";"1200";"22,0";"94,0";"1000,2";"1,6";"140,0";"10,0";"";"";"21,6";"38,4"
"27/01/2022";"1800";"22,4";"98,0";"1001,1";"3,1";"180,0";"10,0";"";"";"";""
"28/01/2022";"0000";"21,8";"79,0";"1001,9";"2,3";"140,0";"4,0";"11,60";"27,0";"";""
"28/01/2022";"1200";"20,4";"82,0";"1003,4";"2,3";"140,0";"3,0";"";"";"16,2";"9,0"
"28/01/2022";"1800";"26,6";"56,0";"1001,0";"5,6";"140,0";"5,0";"";"";"";""
"29/01/2022";"0000";"21,4";"79,0";"1001,2";"2,5";"140,0";"0,0";"12,00";"27,2";"";""
"29/01/2022";"1200";"20,8";"79,0";"1002,6";"2,8";"140,0";"1,0";"";"";"15,8";"0,0"
"29/01/2022";"1800";"26,8";"51,0";"1000,0";"4,1";"140,0";"4,0";"";"";"";""
"30/01/2022";"0000";"22,4";"71,0";"1000,0";"2,5";"140,0";"0,0";"8,90";"29,4";"";""
"30/01/2022";"1200";"20,8";"86,0";"999,6";"3,0";"140,0";"9,0";"";"";"17,8";"0,0"
"30/01/2022";"1800";"28,6";"64,0";"995,9";"3,3";"140,0";"3,0";"";"";"";""
"31/01/2022";"0000";"24,4";"77,0";"995,0";"0,0";"0,0";"0,0";"11,70";"34,2";"";""
"31/01/2022";"1200";"24,0";"81,0";"997,1";"0,8";"140,0";"10,0";"";"";"17,6";"0,0"
"31/01/2022";"1800";"32,8";"40,0";"995,8";"1,6";"230,0";"0,0";"";"";"";""
"01/02/2022";"0000";"27,0";"58,0";"996,3";"2,0";"230,0";"2,0";"12,00";"34,0";"";""
"01/02/2022";"1200";"23,0";"83,0";"1001,0";"2,5";"140,0";"2,0";"";"";"19,8";"0,0"
"01/02/2022";"1800";"32,0";"55,0";"998,7";"1,6";"230,0";"0,0";"";"";"";""
"02/02/2022";"0000";"26,2";"74,0";"997,8";"1,3";"140,0";"0,0";"11,00";"35,6";"";""
"02/02/2022";"1200";"22,6";"88,0";"1001,2";"1,6";"140,0";"1,0";"";"";"16,2";"0,0"
"02/02/2022";"1800";"35,6";"37,0";"997,9";"0,7";"230,0";"3,0";"";"";"";""
"03/02/2022";"0000";"28,6";"64,0";"997,0";"1,5";"140,0";"0,0";"5,00";"35,6";"";""
"03/02/2022";"1200";"30,0";"57,0";"998,3";"2,8";"140,0";"7,0";"";"";"21,8";"0,0"
"03/02/2022";"1800";"29,8";"70,0";"996,2";"8,3";"50,0";"10,0";"";"";"";""
"04/02/2022";"0000";"24,0";"86,0";"995,9";"0,8";"270,0";"10,0";"3,30";"29,8";"";""
"04/02/2022";"1200";"23,6";"95,0";"996,0";"0,8";"140,0";"10,0";"";"";"21,8";"9,6"
"04/02/2022";"1800";"27,6";"88,0";"994,6";"3,3";"90,0";"10,0";"";"";"";""
"05/02/2022";"0000";"26,0";"92,0";"993,9";"1,6";"140,0";"0,0";"3,50";"29,6";"";""
"05/02/2022";"1200";"25,6";"92,0";"994,8";"1,6";"140,0";"10,0";"";"";"22,8";"4,9"
"05/02/2022";"1800";"23,0";"95,0";"994,3";"2,0";"50,0";"10,0";"";"";"";""
"06/02/2022";"0000";"25,2";"92,0";"995,2";"0,0";"0,0";"0,0";"11,60";"27,4";"";""
"06/02/2022";"1200";"20,6";"78,0";"1002,0";"1,6";"320,0";"7,0";"";"";"18,4";"1,8"
"06/02/2022";"1800";"26,2";"56,0";"1001,5";"1,6";"230,0";"7,0";"";"";"";""
"07/02/2022";"0000";"20,0";"81,0";"1001,6";"0,7";"270,0";"0,0";"10,90";"27,4";"";""
"07/02/2022";"1200";"19,2";"67,0";"1006,2";"1,6";"270,0";"0,0";"";"";"12,8";"0,0"
"07/02/2022";"1800";"25,8";"54,0";"1004,2";"1,6";"270,0";"7,0";"";"";"";""
"08/02/2022";"0000";"20,2";"76,0";"1002,8";"0,0";"0,0";"0,0";"11,30";"28,6";"";""
"08/02/2022";"1200";"20,2";"81,0";"1006,0";"1,6";"180,0";"1,0";"";"";"13,4";"0,0"
"08/02/2022";"1800";"27,4";"48,0";"1003,6";"2,3";"180,0";"2,0";"";"";"";""
"09/02/2022";"0000";"22,0";"74,0";"1002,6";"0,7";"180,0";"1,0";"10,80";"28,6";"";""
"09/02/2022";"1200";"20,4";"85,0";"1003,8";"2,5";"180,0";"1,0";"";"";"16,6";"0,0"
"09/02/2022";"1800";"28,4";"37,0";"1000,2";"3,0";"180,0";"2,0";"";"";"";""
"10/02/2022";"0000";"22,6";"65,0";"999,5";"0,8";"180,0";"1,0";"11,70";"32,4";"";""
"10/02/2022";"1200";"22,0";"79,0";"1000,2";"2,5";"140,0";"0,0";"";"";"17,0";"0,0"
"10/02/2022";"1800";"32,2";"40,0";"997,5";"3,0";"140,0";"0,0";"";"";"";""
"11/02/2022";"0000";"25,8";"70,0";"997,1";"1,3";"140,0";"0,0";"8,30";"35,0";"";""
"11/02/2022";"1200";"23,0";"86,0";"999,5";"2,1";"140,0";"6,0";"";"";"19,6";"0,0"
"11/02/2022";"1800";"24,0";"75,0";"996,6";"3,3";"140,0";"9,0";"";"";"";""
"12/02/2022";"0000";"25,2";"77,0";"997,8";"1,6";"140,0";"4,0";"0,50";"28,0";"";""
"12/02/2022";"1200";"23,2";"86,0";"999,5";"0,0";"0,0";"10,0";"";"";"20,8";"17,1"
"12/02/2022";"1800";"25,8";"83,0";"998,7";"1,6";"140,0";"10,0";"";"";"";""
"13/02/2022";"0000";"24,4";"88,0";"999,9";"0,5";"230,0";"10,0";"5,90";"28,6";"";""
"13/02/2022";"1200";"19,0";"96,0";"1001,6";"1,3";"270,0";"10,0";"";"";"19,0";"0,1"
"13/02/2022";"1800";"26,4";"55,0";"999,1";"1,6";"270,0";"3,0";"";"";"";""
"14/02/2022";"0000";"19,6";"67,0";"999,4";"0,8";"270,0";"0,0";"11,30";"29,8";"";""
"14/02/2022";"1200";"19,0";"74,0";"1002,6";"0,0";"0,0";"0,0";"";"";"10,8";"0,0"
"14/02/2022";"1800";"28,2";"39,0";"1000,6";"1,6";"140,0";"0,0";"";"";"";""
"15/02/2022";"0000";"21,0";"75,0";"1000,7";"0,5";"270,0";"0,0";"11,30";"31,4";"";""
"15/02/2022";"1200";"20,4";"73,0";"1003,8";"0,0";"0,0";"0,0";"";"";"12,8";"0,0"
"15/02/2022";"1800";"31,0";"37,0";"1001,8";"3,3";"140,0";"0,0";"";"";"";""
"16/02/2022";"0000";"23,6";"65,0";"1001,0";"0,5";"140,0";"0,0";"11,30";"33,6";"";""
"16/02/2022";"1200";"20,8";"84,0";"1003,1";"1,6";"140,0";"0,0";"";"";"16,8";"0,0"
"16/02/2022";"1800";"32,8";"49,0";"999,5";"2,3";"140,0";"2,0";"";"";"";""
"17/02/2022";"0000";"26,6";"67,0";"998,7";"1,0";"140,0";"0,0";"8,90";"33,2";"";""
"17/02/2022";"1200";"20,0";"94,0";"1000,4";"1,0";"140,0";"10,0";"";"";"18,6";"0,0"
"17/02/2022";"1800";"31,8";"54,0";"997,9";"1,8";"140,0";"0,0";"";"";"";""
"18/02/2022";"0000";"26,4";"60,0";"998,4";"1,5";"140,0";"0,0";"9,70";"31,8";"";""
"18/02/2022";"1200";"21,8";"88,0";"1000,8";"2,5";"140,0";"9,0";"";"";"19,4";"0,0"
"18/02/2022";"1800";"31,2";"46,0";"997,1";"2,8";"140,0";"3,0";"";"";"";""
"19/02/2022";"0000";"24,0";"73,0";"997,8";"3,6";"140,0";"3,0";"10,20";"32,8";"";""
"19/02/2022";"1200";"22,0";"84,0";"998,4";"1,5";"140,0";"0,0";"";"";"17,8";"0,0"
"19/02/2022";"1800";"32,0";"39,0";"995,5";"3,3";"140,0";"3,0";"";"";"";""
"20/02/2022";"0000";"25,0";"68,0";"995,6";"0,0";"0,0";"0,0";"1,50";"30,4";"";""
"20/02/2022";"1200";"22,0";"84,0";"997,4";"1,3";"140,0";"10,0";"";"";"17,6";"0,0"
"20/02/2022";"1800";"30,2";"60,0";"994,8";"2,8";"140,0";"10,0";"";"";"";""
"21/02/2022";"0000";"22,2";"87,0";"997,5";"2,0";"140,0";"10,0";"7,30";"32,8";"";""
"21/02/2022";"1200";"23,6";"83,0";"1000,8";"1,0";"90,0";"7,0";"";"";"21,4";"2,4"
"21/02/2022";"1800";"32,0";"51,0";"999,0";"1,3";"90,0";"7,0";"";"";"";""
"22/02/2022";"0000";"26,6";"77,0";"1001,0";"0,5";"140,0";"8,0";"5,70";"31,8";"";""
"22/02/2022";"1200";"23,8";"75,0";"1003,6";"3,3";"140,0";"8,0";"";"";"21,2";"0,0"
"22/02/2022";"1800";"29,6";"62,0";"1001,8";"1,3";"140,0";"7,0";"";"";"";""
"23/02/2022";"0000";"25,2";"84,0";"1001,2";"0,0";"0,0";"0,0";"8,40";"31,6";"";""
"23/02/2022";"1200";"22,2";"92,0";"1004,7";"2,3";"140,0";"10,0";"";"";"21,4";"0,0"
"23/02/2022";"1800";"31,0";"52,0";"1001,4";"2,5";"140,0";"3,0";"";"";"";""
"24/02/2022";"0000";"24,4";"75,0";"1000,6";"0,5";"140,0";"0,0";"8,60";"33,8";"";""
"24/02/2022";"1200";"22,0";"86,0";"1002,3";"3,3";"140,0";"2,0";"";"";"18,8";"0,0"
"24/02/2022";"1800";"32,8";"53,0";"998,8";"4,1";"140,0";"10,0";"";"";"";""
"25/02/2022";"0000";"29,0";"62,0";"1002,7";"3,3";"270,0";"10,0";"9,90";"33,6";"";""
"25/02/2022";"1200";"26,2";"77,0";"1002,6";"0,8";"140,0";"0,0";"";"";"22,4";"6,8"
"25/02/2022";"1800";"32,4";"60,0";"1001,5";"1,6";"230,0";"6,0";"";"";"";""
"26/02/2022";"0000";"27,8";"83,0";"1002,0";"0,0";"0,0";"10,0";"11,20";"35,4";"";""
"26/02/2022";"1200";"26,6";"86,0";"1004,0";"2,0";"140,0";"0,0";"";"";"23,0";"0,0"
"26/02/2022";"1800";"35,2";"52,0";"1000,7";"2,0";"140,0";"4,0";"";"";"";""
"27/02/2022";"0000";"29,2";"74,0";"1000,4";"1,5";"140,0";"0,0";"1,60";"37,6";"";""
"27/02/2022";"1200";"29,8";"65,0";"998,2";"0,7";"140,0";"10,0";"";"";"23,6";"0,0"
"27/02/2022";"1800";"36,8";"45,0";"995,1";"1,3";"320,0";"10,0";"";"";"";""
"28/02/2022";"0000";"25,0";"81,0";"995,5";"4,1";"140,0";"1,0";"0,00";"25,4";"";""
"28/02/2022";"1200";"21,4";"98,0";"999,1";"1,6";"140,0";"10,0";"";"";"21,0";"45,6"
"28/02/2022";"1800";"22,2";"94,0";"1001,2";"0,3";"230,0";"10,0";"";"";"";""
"01/03/2022";"0000";"21,2";"98,0";"1001,6";"0,5";"270,0";"7,0";"9,00";"29,0";"";""
"01/03/2022";"1200";"24,0";"80,0";"1002,7";"2,3";"140,0";"6,0";"";"";"20,2";"22,1"
"01/03/2022";"1800";"28,6";"64,0";"1001,5";"1,5";"140,0";"7,0";"";"";"";""
"02/03/2022";"0000";"23,2";"86,0";"1000,8";"2,0";"140,0";"3,0";"8,60";"32,0";"";""
"02/03/2022";"1200";"21,0";"94,0";"1001,1";"1,0";"140,0";"10,0";"";"";"18,8";"0,0"
"02/03/2022";"1800";"31,4";"47,0";"999,1";"1,0";"230,0";"0,0";"";"";"";""
"03/03/2022";"0000";"23,0";"81,0";"999,1";"0,0";"0,0";"0,0";"11,10";"32,4";"";""
"03/03/2022";"1200";"23,0";"85,0";"1001,4";"1,3";"230,0";"0,0";"";"";"17,4";"0,0"
"03/03/2022";"1800";"31,8";"47,0";"999,8";"3,0";"140,0";"0,0";"";"";"";""
"04/03/2022";"0000";"24,6";"73,0";"999,9";"0,0";"0,0";"0,0";"9,20";"33,6";"";""
"04/03/2022";"1200";"25,0";"79,0";"1001,9";"1,6";"140,0";"4,0";"";"";"17,8";"0,0"
"04/03/2022";"1800";"33,4";"56,0";"1000,3";"2,5";"180,0";"6,0";"";"";"";""
"05/03/2022";"0000";"27,6";"76,0";"999,4";"0,8";"140,0";"4,0";"6,90";"35,0";"";""
"05/03/2022";"1200";"28,2";"72,0";"999,2";"1,6";"140,0";"4,0";"";"";"21,8";"0,0"
"05/03/2022";"1800";"32,0";"78,0";"995,0";"1,5";"230,0";"9,0";"";"";"";""
"06/03/2022";"0000";"25,6";"90,0";"997,5";"2,5";"180,0";"10,0";"3,70";"33,2";"";""
"06/03/2022";"1200";"23,4";"98,0";"1000,2";"1,0";"50,0";"10,0";"";"";"22,2";"33,3"
"06/03/2022";"1800";"23,6";"97,0";"998,2";"2,1";"180,0";"10,0";"";"";"";""
"07/03/2022";"0000";"22,2";"96,0";"997,2";"1,6";"140,0";"10,0";"4,60";"34,8";"";""
"07/03/2022";"1200";"28,8";"67,0";"995,5";"5,0";"360,0";"6,0";"";"";"21,2";"34,5"
"07/03/2022";"1800";"34,2";"46,0";"998,0";"7,5";"230,0";"9,0";"";"";"";""
"08/03/2022";"0000";"21,2";"92,0";"1000,8";"1,6";"360,0";"10,0";"4,80";"28,4";"";""
"08/03/2022";"1200";"21,6";"88,0";"1002,8";"1,8";"140,0";"10,0";"";"";"20,2";"8,7"
"08/03/2022";"1800";"27,4";"69,0";"1001,5";"2,6";"140,0";"9,0";"";"";"";""
"09/03/2022";"0000";"23,6";"88,0";"1001,5";"0,8";"140,0";"5,0";"5,40";"29,2";"";""
"09/03/2022";"1200";"21,8";"95,0";"1002,8";"2,8";"140,0";"7,0";"";"";"21,0";"0,0"
"09/03/2022";"1800";"28,0";"79,0";"1000,2";"1,0";"180,0";"10,0";"";"";"";""
"10/03/2022";"0000";"25,8";"89,0";"999,8";"1,3";"140,0";"10,0";"0,00";"26,0";"";""
"10/03/2022";"1200";"22,2";"98,0";"999,8";"0,8";"140,0";"10,0";"";"";"21,4";"15,4"
"10/03/2022";"1800";"25,0";"86,0";"999,5";"1,0";"270,0";"10,0";"";"";"";""
"11/03/2022";"0000";"21,8";"96,0";"999,9";"0,7";"90,0";"10,0";"3,40";"25,0";"";""
"11/03/2022";"1200";"20,4";"98,0";"1001,6";"2,0";"230,0";"10,0";"";"";"19,8";"30,7"
"11/03/2022";"1800";"25,0";"67,0";"1001,0";"3,3";"140,0";"9,0";"";"";"";""
"12/03/2022";"0000";"19,8";"80,0";"1003,9";"4,5";"140,0";"6,0";"11,00";"25,0";"";""
"12/03/2022";"1200";"17,4";"82,0";"1006,3";"1,3";"140,0";"0,0";"";"";"12,8";"2,4"
"12/03/2022";"1800";"24,0";"55,0";"1003,8";"3,3";"140,0";"6,0";"";"";"";""
"13/03/2022";"0000";"19,6";"79,0";"1004,7";"1,6";"140,0";"8,0";"0,00";"19,6";"";""
"13/03/2022";"1200";"17,2";"88,0";"1005,2";"3,3";"140,0";"10,0";"";"";"16,6";"0,1"
"13/03/2022";"1800";"19,0";"96,0";"1003,8";"2,5";"140,0";"10,0";"";"";"";""
"14/03/2022";"0000";"18,4";"98,0";"1003,2";"2,6";"140,0";"10,0";"4,10";"26,0";"";""
"14/03/2022";"1200";"18,4";"100,0";"1003,4";"1,6";"230,0";"10,0";"";"";"17,8";"5,1"
"14/03/2022";"1800";"23,8";"77,0";"1001,5";"1,3";"230,0";"5,0";"";"";"";""
"15/03/2022";"0000";"20,6";"95,0";"1001,6";"1,6";"230,0";"10,0";"3,90";"27,0";"";""
"15/03/2022";"1200";"20,2";"94,0";"1003,9";"2,3";"140,0";"10,0";"";"";"19,4";"0,2"
"15/03/2022";"1800";"25,4";"71,0";"1002,7";"3,0";"140,0";"7,0";"";"";"";""
"16/03/2022";"0000";"21,4";"91,0";"1002,2";"0,0";"0,0";"4,0";"10,10";"30,8";"";""
"16/03/2022";"1200";"22,0";"93,0";"1003,1";"1,3";"140,0";"4,0";"";"";"20,2";"0,0"
"16/03/2022";"1800";"30,6";"52,0";"1000,0";"3,0";"140,0";"2,0";"";"";"";""
"17/03/2022";"0000";"23,6";"81,0";"1000,3";"1,6";"140,0";"0,0";"7,60";"30,2";"";""
"17/03/2022";"1200";"19,2";"98,0";"1000,0";"1,0";"140,0";"10,0";"";"";"18,6";"0,0"
"17/03/2022";"1800";"30,0";"66,0";"997,8";"2,5";"140,0";"6,0";"";"";"";""
"18/03/2022";"0000";"25,2";"87,0";"998,2";"0,8";"140,0";"4,0";"7,70";"34,2";"";""
"18/03/2022";"1200";"23,2";"98,0";"999,1";"1,0";"140,0";"7,0";"";"";"20,4";"0,0"
"18/03/2022";"1800";"33,8";"49,0";"996,2";"2,3";"140,0";"4,0";"";"";"";""
"19/03/2022";"0000";"25,4";"78,0";"1001,0";"1,6";"320,0";"10,0";"4,40";"26,0";"";""
"19/03/2022";"1200";"15,6";"87,0";"1008,6";"3,6";"230,0";"10,0";"";"";"15,6";"0,9"
"19/03/2022";"1800";"22,4";"65,0";"1006,6";"2,1";"140,0";"8,0";"";"";"";""
"20/03/2022";"0000";"18,2";"73,0";"1008,0";"1,6";"140,0";"4,0";"9,60";"23,8";"";""
"20/03/2022";"1200";"16,0";"79,0";"1012,3";"2,8";"140,0";"4,0";"";"";"11,8";"0,0"
"20/03/2022";"1800";"23,0";"56,0";"1010,2";"4,5";"140,0";"8,0";"";"";"";""
"21/03/2022";"0000";"18,2";"62,0";"1010,0";"4,1";"140,0";"0,0";"10,90";"26,0";"";""
"21/03/2022";"1200";"16,8";"76,0";"1010,4";"2,5";"140,0";"0,0";"";"";"11,0";"0,0"
"21/03/2022";"1800";"25,4";"58,0";"1006,2";"4,0";"140,0";"0,0";"";"";"";""
"22/03/2022";"0000";"20,4";"80,0";"1004,7";"2,5";"140,0";"0,0";"7,10";"29,6";"";""
"22/03/2022";"1200";"21,8";"74,0";"1004,7";"1,0";"140,0";"5,0";"";"";"16,2";"0,0"
"22/03/2022";"1800";"29,0";"56,0";"1001,5";"2,6";"140,0";"10,0";"";"";"";""
"23/03/2022";"0000";"23,2";"86,0";"1000,6";"1,6";"230,0";"8,0";"0,00";"25,8";"";""
"23/03/2022";"1200";"22,8";"82,0";"1000,7";"3,1";"140,0";"10,0";"";"";"21,2";"1,9"
"23/03/2022";"1800";"25,8";"76,0";"997,0";"1,8";"140,0";"10,0";"";"";"";""
"24/03/2022";"0000";"21,8";"91,0";"997,0";"1,3";"140,0";"10,0";"4,30";"28,8";"";""
"24/03/2022";"1200";"21,2";"92,0";"996,0";"1,5";"320,0";"9,0";"";"";"20,0";"10,9"
"24/03/2022";"1800";"28,4";"55,0";"994,6";"2,6";"270,0";"8,0";"";"";"";""
