"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"07/02/2024";"1200";"24,0";"89,0";"1002,6";"1,5";"140,0";"10,0";"";"";"22,8";"0,0"
"07/02/2024";"1800";"31,4";"70,0";"999,9";"3,6";"180,0";"3,8";"";"";"";""
"08/02/2024";"0000";"28,2";"84,0";"998,6";"1,5";"140,0";"7,5";"11,10";"32,5";"";""
"08/02/2024";"1200";"26,0";"82,0";"1000,2";"0,5";"140,0";"2,5";"";"";"22,0";"0,0"
"08/02/2024";"1800";"31,6";"71,0";"999,0";"2,1";"180,0";"3,8";"";"";"";""
"09/02/2024";"0000";"28,4";"82,0";"998,0";"1,0";"140,0";"7,5";"4,70";"33,0";"";""
"09/02/2024";"1200";"24,2";"95,0";"1001,5";"3,1";"140,0";"10,0";"";"";"23,4";"0,0"
"09/02/2024";"1800";"32,4";"71,0";"1000,2";"1,0";"180,0";"8,8";"";"";"";""
"10/02/2024";"0000";"25,6";"81,0";"999,9";"1,5";"90,0";"5,0";"7,60";"37,0";"";""
"10/02/2024";"1200";"26,8";"86,0";"1001,5";"1,5";"140,0";"10,0";"";"";"24,0";"0,0"
"10/02/2024";"1800";"36,8";"51,0";"999,8";"1,5";"320,0";"10,0";"";"";"";""
"11/02/2024";"0000";"29,2";"66,0";"1000,7";"2,6";"320,0";"10,0";"0,50";"34,5";"";""
"11/02/2024";"1200";"27,6";"79,0";"1002,0";"1,5";"140,0";"10,0";"";"";"24,0";"1,3"
"11/02/2024";"1800";"33,6";"63,0";"1000,6";"1,5";"140,0";"10,0";"";"";"";""
"12/02/2024";"0000";"24,8";"92,0";"1001,2";"1,0";"50,0";"10,0";"7,90";"37,2";"";""
"12/02/2024";"1200";"29,2";"82,0";"999,0";"1,5";"230,0";"6,3";"";"";"24,0";"17,6"
"12/02/2024";"1800";"37,2";"42,0";"996,2";"4,6";"320,0";"7,5";"";"";"";""
"13/02/2024";"0000";"30,4";"72,0";"996,6";"1,0";"50,0";"10,0";"0,00";"30,4";"";""
"13/02/2024";"1200";"24,8";"96,0";"1002,4";"2,6";"230,0";"10,0";"";"";"24,0";"11,0"
"13/02/2024";"1800";"20,6";"95,0";"1004,7";"2,6";"180,0";"10,0";"";"";"";""
"14/02/2024";"0000";"20,0";"94,0";"1006,3";"1,5";"140,0";"10,0";"7,30";"25,5";"";""
"14/02/2024";"1200";"19,6";"83,0";"1008,6";"2,6";"140,0";"7,5";"";"";"17,4";"11,7"
"14/02/2024";"1800";"24,4";"65,0";"1007,0";"3,6";"140,0";"7,5";"";"";"";""
"15/02/2024";"0000";"20,6";"86,0";"1007,0";"1,5";"90,0";"2,5";"0,20";"25,0";"";""
"15/02/2024";"1200";"20,6";"88,0";"1006,4";"2,6";"140,0";"10,0";"";"";"18,8";"0,0"
"15/02/2024";"1800";"24,6";"71,0";"1004,4";"3,6";"140,0";"10,0";"";"";"";""
"16/02/2024";"0000";"22,8";"87,0";"1004,2";"0,5";"90,0";"10,0";"1,30";"25,0";"";""
"16/02/2024";"1200";"20,2";"98,0";"1003,1";"3,6";"140,0";"10,0";"";"";"20,2";"10,8"
"16/02/2024";"1800";"23,6";"81,0";"1001,4";"3,6";"180,0";"10,0";"";"";"";""
"17/02/2024";"0000";"21,6";"91,0";"1001,0";"1,5";"140,0";"10,0";"4,50";"28,6";"";""
"17/02/2024";"1200";"22,8";"90,0";"1000,6";"2,1";"140,0";"8,8";"";"";"19,8";"12,2"
"17/02/2024";"1800";"27,2";"71,0";"998,7";"2,6";"230,0";"8,8";"";"";"";""
"18/02/2024";"0000";"20,4";"96,0";"999,5";"0,0";"0,0";"0,0";"9,80";"30,5";"";""
"18/02/2024";"1200";"21,6";"97,0";"1000,2";"2,6";"140,0";"10,0";"";"";"19,4";"29,8"
"18/02/2024";"1800";"30,0";"66,0";"997,5";"3,1";"140,0";"6,3";"";"";"";""
"19/02/2024";"0000";"26,0";"87,0";"996,8";"0,0";"0,0";"3,8";"0,50";"28,0";"";""
"19/02/2024";"1200";"23,4";"94,0";"999,0";"2,1";"140,0";"10,0";"";"";"23,0";"0,0"
"19/02/2024";"1800";"27,4";"80,0";"997,0";"2,1";"180,0";"10,0";"";"";"";""
"20/02/2024";"0000";"21,6";"97,0";"999,0";"0,0";"0,0";"10,0";"10,30";"28,5";"";""
"20/02/2024";"1200";"21,6";"89,0";"1000,0";"2,6";"140,0";"7,5";"";"";"19,8";"12,4"
"20/02/2024";"1800";"27,6";"61,0";"998,0";"3,1";"140,0";"5,0";"";"";"";""
"21/02/2024";"0000";"23,6";"83,0";"998,3";"1,5";"140,0";"2,5";"10,20";"29,5";"";""
"21/02/2024";"1200";"20,8";"93,0";"999,2";"2,6";"140,0";"3,8";"";"";"18,6";"0,0"
"21/02/2024";"1800";"28,6";"71,0";"995,5";"2,6";"140,0";"3,8";"";"";"";""
"22/02/2024";"0000";"24,4";"85,0";"996,3";"1,0";"90,0";"0,0";"8,60";"31,5";"";""
"22/02/2024";"1200";"20,8";"98,0";"997,5";"1,5";"90,0";"10,0";"";"";"19,8";"0,0"
"22/02/2024";"1800";"30,4";"68,0";"994,7";"3,1";"180,0";"2,5";"";"";"";""
"23/02/2024";"0000";"26,2";"86,0";"995,6";"0,0";"0,0";"0,0";"9,40";"34,0";"";""
"23/02/2024";"1200";"23,0";"100,0";"1000,6";"0,5";"90,0";"";"";"";"21,8";"0,0"
"23/02/2024";"1800";"33,4";"55,0";"999,4";"2,6";"180,0";"3,8";"";"";"";""
"24/02/2024";"0000";"26,6";"85,0";"1001,6";"0,0";"0,0";"2,5";"10,90";"33,5";"";""
"24/02/2024";"1200";"25,4";"91,0";"1005,9";"1,5";"140,0";"6,3";"";"";"21,2";"0,0"
"24/02/2024";"1800";"33,2";"54,0";"1004,8";"2,6";"140,0";"3,8";"";"";"";""
"25/02/2024";"0000";"26,4";"81,0";"1006,6";"2,1";"140,0";"7,5";"8,20";"30,5";"";""
"25/02/2024";"1200";"23,8";"90,0";"1009,4";"3,1";"140,0";"10,0";"";"";"22,2";"0,0"
"25/02/2024";"1800";"30,0";"65,0";"1006,8";"3,6";"140,0";"7,5";"";"";"";""
"26/02/2024";"0000";"26,0";"78,0";"1007,0";"3,6";"140,0";"5,0";"0,60";"28,5";"";""
"26/02/2024";"1200";"23,6";"88,0";"1004,8";"2,1";"140,0";"10,0";"";"";"22,4";"0,0"
"26/02/2024";"1800";"28,4";"77,0";"1000,8";"2,6";"140,0";"10,0";"";"";"";""
"27/02/2024";"0000";"24,4";"97,0";"1000,3";"1,5";"50,0";"10,0";"2,90";"31,0";"";""
"27/02/2024";"1200";"24,4";"99,0";"999,2";"0,0";"0,0";"10,0";"";"";"23,6";"25,7"
"27/02/2024";"1800";"30,2";"77,0";"996,8";"0,5";"270,0";"8,8";"";"";"";""
"28/02/2024";"0000";"27,0";"92,0";"998,0";"1,0";"360,0";"3,8";"2,20";"30,2";"";""
"28/02/2024";"1200";"24,6";"97,0";"1000,2";"1,5";"140,0";"10,0";"";"";"24,2";"0,6"
"28/02/2024";"1800";"28,6";"85,0";"999,1";"1,5";"140,0";"10,0";"";"";"";""
"29/02/2024";"0000";"25,2";"95,0";"1001,0";"0,5";"50,0";"2,5";"3,90";"30,6";"";""
"29/02/2024";"1200";"25,2";"92,0";"1002,2";"1,0";"140,0";"10,0";"";"";"23,6";"0,4"
"29/02/2024";"1800";"30,0";"76,0";"1000,8";"2,1";"140,0";"10,0";"";"";"";""
"01/03/2024";"0000";"26,6";"92,0";"1001,5";"0,0";"0,0";"10,0";"9,50";"31,0";"";""
"01/03/2024";"1200";"24,2";"92,0";"1003,6";"3,6";"140,0";"8,8";"";"";"23,4";"0,0"
"01/03/2024";"1800";"30,0";"65,0";"1001,8";"2,6";"140,0";"7,5";"";"";"";""
"02/03/2024";"0000";"25,8";"88,0";"1001,2";"0,5";"140,0";"2,5";"9,60";"33,0";"";""
"02/03/2024";"1200";"24,2";"95,0";"1001,1";"1,5";"140,0";"3,8";"";"";"22,0";"0,0"
"02/03/2024";"1800";"31,6";"66,0";"999,8";"1,0";"140,0";"5,0";"";"";"";""
"03/03/2024";"0000";"27,2";"86,0";"997,8";"0,0";"0,0";"0,0";"1,10";"30,0";"";""
"03/03/2024";"1200";"22,6";"95,0";"1000,7";"3,6";"230,0";"10,0";"";"";"21,8";"39,4"
"03/03/2024";"1800";"29,6";"71,0";"1001,4";"0,5";"230,0";"10,0";"";"";"";""
"04/03/2024";"0000";"23,6";"98,0";"1002,0";"3,6";"180,0";"10,0";"0,00";"24,0";"";""
"04/03/2024";"1200";"20,6";"86,0";"1004,6";"4,1";"140,0";"10,0";"";"";"19,4";"0,0"
"04/03/2024";"1800";"23,4";"83,0";"1003,2";"1,5";"140,0";"10,0";"";"";"";""
"05/03/2024";"0000";"20,6";"89,0";"1003,5";"2,6";"140,0";"8,8";"11,20";"26,5";"";""
"05/03/2024";"1200";"19,2";"79,0";"1006,4";"2,1";"140,0";"1,3";"";"";"15,4";"0,0"
"05/03/2024";"1800";"25,6";"52,0";"1004,2";"2,6";"140,0";"0,0";"";"";"";""
"06/03/2024";"0000";"19,2";"84,0";"1003,9";"0,0";"0,0";"0,0";"10,40";"27,0";"";""
"06/03/2024";"1200";"16,8";"98,0";"1005,6";"1,5";"90,0";"0,0";"";"";"12,8";"0,0"
"06/03/2024";"1800";"26,4";"44,0";"1003,2";"3,1";"140,0";"0,0";"";"";"";""
"07/03/2024";"0000";"19,8";"81,0";"1002,8";"0,0";"0,0";"0,0";"10,60";"30,0";"";""
"07/03/2024";"1200";"19,2";"86,0";"1005,5";"2,6";"140,0";"2,5";"";"";"15,6";"0,0"
"07/03/2024";"1800";"28,8";"65,0";"1001,6";"3,1";"140,0";"3,8";"";"";"";""
"08/03/2024";"0000";"25,6";"82,0";"1001,9";"1,5";"90,0";"6,3";"0,00";"26,0";"";""
"08/03/2024";"1200";"22,4";"91,0";"1001,9";"2,6";"140,0";"10,0";"";"";"21,6";"0,4"
"08/03/2024";"1800";"23,0";"97,0";"999,6";"2,6";"140,0";"10,0";"";"";"";""
"09/03/2024";"0000";"22,2";"96,0";"998,8";"1,0";"90,0";"10,0";"0,00";"27,6";"";""
"09/03/2024";"1200";"22,6";"100,0";"999,9";"2,6";"140,0";"10,0";"";"";"21,6";"3,7"
"09/03/2024";"1800";"26,4";"69,0";"995,6";"2,6";"320,0";"10,0";"";"";"";""
"10/03/2024";"0000";"22,2";"94,0";"1000,6";"0,0";"0,0";"10,0";"9,50";"30,4";"";""
"10/03/2024";"1200";"22,4";"98,0";"1003,5";"0,5";"230,0";"7,5";"";"";"18,6";"9,4"
"10/03/2024";"1800";"30,0";"73,0";"1003,1";"2,1";"140,0";"10,0";"";"";"";""
"11/03/2024";"0000";"24,6";"92,0";"1002,6";"1,5";"140,0";"0,0";"9,30";"30,0";"";""
"11/03/2024";"1200";"20,2";"98,0";"1005,6";"3,1";"140,0";"10,0";"";"";"20,2";"0,0"
"11/03/2024";"1800";"29,2";"63,0";"1002,3";"2,6";"140,0";"6,3";"";"";"";""
"12/03/2024";"0000";"23,4";"83,0";"1003,0";"1,0";"140,0";"0,0";"8,80";"33,5";"";""
"12/03/2024";"1200";"19,4";"97,0";"1003,6";"1,5";"140,0";"";"";"";"18,6";"0,0"
"12/03/2024";"1800";"33,2";"60,0";"999,6";"1,0";"140,0";"7,5";"";"";"";""
"13/03/2024";"0000";"27,4";"84,0";"1000,2";"1,5";"90,0";"0,0";"8,10";"34,6";"";""
"13/03/2024";"1200";"25,0";"89,0";"1001,5";"1,5";"140,0";"7,5";"";"";"21,2";"0,0"
"13/03/2024";"1800";"33,8";"59,0";"999,0";"2,1";"140,0";"8,8";"";"";"";""
"14/03/2024";"0000";"27,4";"84,0";"999,5";"0,5";"90,0";"0,0";"10,80";"35,5";"";""
"14/03/2024";"1200";"27,4";"77,0";"999,8";"0,0";"0,0";"0,0";"";"";"22,0";"0,0"
"14/03/2024";"1800";"35,0";"50,0";"997,8";"2,6";"140,0";"1,3";"";"";"";""
"15/03/2024";"0000";"28,8";"76,0";"997,1";"1,0";"90,0";"0,0";"0,00";"29,0";"";""
"15/03/2024";"1200";"23,6";"97,0";"997,4";"1,5";"90,0";"10,0";"";"";"23,0";"16,4"
"15/03/2024";"1800";"22,2";"96,0";"999,8";"1,0";"50,0";"10,0";"";"";"";""
"16/03/2024";"0000";"22,6";"97,0";"998,0";"0,0";"0,0";"10,0";"0,00";"24,0";"";""
"16/03/2024";"1200";"22,0";"98,0";"997,4";"0,0";"0,0";"10,0";"";"";"21,8";"17,5"
"16/03/2024";"1800";"23,6";"98,0";"996,3";"3,1";"50,0";"10,0";"";"";"";""
"17/03/2024";"0000";"23,2";"96,0";"996,6";"1,5";"360,0";"10,0";"1,10";"27,5";"";""
"17/03/2024";"1200";"22,0";"100,0";"1000,2";"0,0";"0,0";"10,0";"";"";"21,4";"26,1"
"17/03/2024";"1800";"26,6";"80,0";"999,6";"2,1";"140,0";"10,0";"";"";"";""
"18/03/2024";"0000";"23,8";"91,0";"999,0";"0,0";"0,0";"7,5";"5,70";"31,0";"";""
"18/03/2024";"1200";"22,2";"98,0";"1000,2";"1,5";"90,0";"10,0";"";"";"21,4";"0,0"
"18/03/2024";"1800";"30,8";"74,0";"997,0";"2,6";"180,0";"7,5";"";"";"";""
"19/03/2024";"0000";"27,2";"92,0";"998,8";"0,5";"50,0";"10,0";"0,80";"27,2";"";""
"19/03/2024";"1200";"25,4";"87,0";"999,0";"1,0";"140,0";"5,0";"";"";"22,4";"1,1"
"19/03/2024";"1800";"26,8";"84,0";"998,7";"0,5";"50,0";"10,0";"";"";"";""
"20/03/2024";"0000";"24,2";"95,0";"996,7";"1,5";"90,0";"0,0";"9,70";"36,0";"";""
"20/03/2024";"1200";"27,0";"77,0";"994,0";"2,1";"90,0";"2,5";"";"";"22,2";"0,0"
"20/03/2024";"1800";"35,8";"56,0";"989,6";"3,1";"360,0";"6,3";"";"";"";""
"21/03/2024";"0000";"31,2";"69,0";"989,4";"3,1";"360,0";"0,0";"0,00";"31,2";"";""
"21/03/2024";"1200";"20,2";"96,0";"999,2";"0,0";"0,0";"10,0";"";"";"20,2";"35,8"
"21/03/2024";"1800";"23,0";"85,0";"1001,5";"1,5";"270,0";"10,0";"";"";"";""
"22/03/2024";"0000";"18,4";"98,0";"1005,9";"1,0";"90,0";"10,0";"10,20";"23,5";"";""
"22/03/2024";"1200";"15,6";"77,0";"1011,8";"3,1";"140,0";"7,5";"";"";"12,6";"6,4"
"22/03/2024";"1800";"22,6";"60,0";"1010,4";"3,6";"140,0";"7,5";"";"";"";""
"23/03/2024";"0000";"18,0";"78,0";"1011,0";"2,6";"140,0";"0,0";"10,40";"26,0";"";""
"23/03/2024";"1200";"18,2";"84,0";"1010,2";"2,1";"140,0";"0,0";"";"";"14,0";"0,0"
"23/03/2024";"1800";"25,8";"58,0";"1007,1";"3,6";"140,0";"2,5";"";"";"";""
