"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"23/01/2023";"1200";"25,6";"81,0";"998,4";"1,6";"140,0";"1,0";"";"";"20,6";"0,0"
"23/01/2023";"1800";"35,0";"41,0";"995,9";"3,0";"230,0";"2,0";"";"";"";""
"24/01/2023";"0000";"28,2";"56,0";"995,5";"1,3";"90,0";"2,0";"11,80";"37,4";"";""
"24/01/2023";"1200";"24,8";"80,0";"997,6";"1,3";"140,0";"0,0";"";"";"20,8";"0,0"
"24/01/2023";"1800";"36,4";"37,0";"994,7";"1,6";"230,0";"4,0";"";"";"";""
"25/01/2023";"0000";"29,0";"66,0";"995,2";"0,0";"0,0";"3,0";"8,30";"35,4";"";""
"25/01/2023";"1200";"25,6";"84,0";"998,3";"3,0";"140,0";"2,0";"";"";"22,6";"0,0"
"25/01/2023";"1800";"35,4";"50,0";"996,2";"3,5";"140,0";"5,0";"";"";"";""
"26/01/2023";"0000";"29,8";"64,0";"996,4";"3,0";"180,0";"5,0";"3,90";"33,4";"";""
"26/01/2023";"1200";"25,8";"88,0";"997,9";"3,0";"140,0";"9,0";"";"";"23,0";"0,0"
"26/01/2023";"1800";"23,0";"88,0";"999,6";"1,6";"320,0";"10,0";"";"";"";""
"27/01/2023";"0000";"23,0";"93,0";"998,0";"2,8";"140,0";"10,0";"10,70";"35,6";"";""
"27/01/2023";"1200";"23,0";"95,0";"999,1";"1,5";"140,0";"4,0";"";"";"20,6";"5,9"
"27/01/2023";"1800";"35,0";"52,0";"997,0";"1,3";"230,0";"3,0";"";"";"";""
"28/01/2023";"0000";"28,6";"81,0";"997,2";"0,0";"0,0";"4,0";"8,10";"36,6";"";""
"28/01/2023";"1200";"27,2";"81,0";"999,8";"0,5";"90,0";"4,0";"";"";"22,0";"0,0"
"28/01/2023";"1800";"34,6";"50,0";"998,6";"2,5";"90,0";"8,0";"";"";"";""
"29/01/2023";"0000";"22,4";"93,0";"1001,0";"2,1";"50,0";"9,0";"11,10";"32,6";"";""
"29/01/2023";"1200";"25,0";"87,0";"1001,6";"1,3";"140,0";"8,0";"";"";"21,8";"7,5"
"29/01/2023";"1800";"31,6";"57,0";"998,7";"3,3";"180,0";"2,0";"";"";"";""
"30/01/2023";"0000";"26,0";"71,0";"998,0";"0,5";"140,0";"0,0";"11,60";"32,6";"";""
"30/01/2023";"1200";"24,4";"92,0";"998,6";"2,5";"140,0";"4,0";"";"";"20,2";"0,0"
"30/01/2023";"1800";"32,0";"48,0";"994,6";"3,6";"140,0";"1,0";"";"";"";""
"31/01/2023";"0000";"27,6";"73,0";"994,8";"0,5";"140,0";"4,0";"11,70";"35,6";"";""
"31/01/2023";"1200";"27,2";"71,0";"997,0";"1,0";"50,0";"0,0";"";"";"20,0";"0,0"
"31/01/2023";"1800";"35,2";"30,0";"995,5";"2,6";"230,0";"1,0";"";"";"";""
"01/02/2023";"0000";"27,0";"68,0";"996,0";"0,0";"0,0";"0,0";"12,00";"36,6";"";""
"01/02/2023";"1200";"27,2";"71,0";"1000,4";"1,3";"140,0";"0,0";"";"";"19,4";"0,0"
"01/02/2023";"1800";"36,0";"42,0";"997,9";"1,3";"230,0";"3,0";"";"";"";""
"02/02/2023";"0000";"29,4";"67,0";"997,9";"2,5";"140,0";"2,0";"6,00";"34,4";"";""
"02/02/2023";"1200";"26,6";"77,0";"999,9";"3,0";"140,0";"8,0";"";"";"21,8";"0,0"
"02/02/2023";"1800";"23,2";"89,0";"998,2";"4,1";"140,0";"9,0";"";"";"";""
"03/02/2023";"0000";"23,8";"87,0";"998,0";"2,5";"140,0";"10,0";"3,20";"29,4";"";""
"03/02/2023";"1200";"23,6";"88,0";"997,1";"1,6";"230,0";"10,0";"";"";"21,2";"27,9"
"03/02/2023";"1800";"28,4";"70,0";"996,6";"1,6";"230,0";"8,0";"";"";"";""
"04/02/2023";"0000";"24,8";"82,0";"997,2";"0,8";"320,0";"0,0";"7,10";"28,6";"";""
"04/02/2023";"1200";"21,4";"82,0";"1001,5";"1,6";"230,0";"10,0";"";"";"20,6";"3,9"
"04/02/2023";"1800";"28,0";"52,0";"1000,7";"2,5";"230,0";"8,0";"";"";"";""
"05/02/2023";"0000";"22,0";"72,0";"1000,8";"0,0";"0,0";"0,0";"12,00";"29,6";"";""
"05/02/2023";"1200";"22,4";"71,0";"1002,6";"2,1";"270,0";"0,0";"";"";"15,6";"0,0"
"05/02/2023";"1800";"28,6";"50,0";"1000,2";"1,6";"270,0";"5,0";"";"";"";""
"06/02/2023";"0000";"23,4";"80,0";"999,2";"0,0";"0,0";"3,0";"11,70";"32,8";"";""
"06/02/2023";"1200";"23,0";"85,0";"1001,1";"1,3";"230,0";"2,0";"";"";"17,0";"0,0"
"06/02/2023";"1800";"31,8";"48,0";"999,5";"2,3";"140,0";"7,0";"";"";"";""
"07/02/2023";"0000";"26,0";"74,0";"998,6";"0,3";"50,0";"0,0";"11,80";"34,8";"";""
"07/02/2023";"1200";"24,6";"77,0";"1001,5";"1,0";"140,0";"0,0";"";"";"18,4";"0,0"
"07/02/2023";"1800";"34,2";"35,0";"999,1";"1,6";"230,0";"3,0";"";"";"";""
"08/02/2023";"0000";"25,4";"66,0";"999,0";"0,8";"140,0";"0,0";"11,00";"37,0";"";""
"08/02/2023";"1200";"24,2";"77,0";"1001,1";"1,6";"90,0";"2,0";"";"";"19,2";"0,0"
"08/02/2023";"1800";"36,0";"40,0";"998,3";"1,6";"140,0";"3,0";"";"";"";""
"09/02/2023";"0000";"27,8";"66,0";"997,4";"0,0";"0,0";"5,0";"7,40";"33,6";"";""
"09/02/2023";"1200";"23,0";"89,0";"1002,3";"1,3";"270,0";"10,0";"";"";"21,2";"1,9"
"09/02/2023";"1800";"32,2";"53,0";"1000,6";"3,0";"360,0";"9,0";"";"";"";""
"10/02/2023";"0000";"27,4";"79,0";"999,1";"0,0";"0,0";"10,0";"11,50";"35,6";"";""
"10/02/2023";"1200";"26,4";"76,0";"1000,3";"1,3";"140,0";"2,0";"";"";"22,0";"0,0"
"10/02/2023";"1800";"35,0";"42,0";"998,2";"1,6";"50,0";"3,0";"";"";"";""
"11/02/2023";"0000";"28,2";"56,0";"997,9";"3,1";"140,0";"0,0";"11,70";"36,6";"";""
"11/02/2023";"1200";"26,2";"71,0";"1001,8";"0,7";"50,0";"0,0";"";"";"19,0";"0,0"
"11/02/2023";"1800";"36,2";"29,0";"998,8";"3,0";"140,0";"3,0";"";"";"";""
"12/02/2023";"0000";"28,4";"57,0";"997,5";"0,0";"0,0";"0,0";"11,80";"38,0";"";""
"12/02/2023";"1200";"26,0";"69,0";"999,6";"1,6";"140,0";"0,0";"";"";"19,0";"0,0"
"12/02/2023";"1800";"37,4";"32,0";"996,2";"2,6";"140,0";"2,0";"";"";"";""
"13/02/2023";"0000";"29,6";"54,0";"994,7";"1,3";"50,0";"0,0";"11,30";"38,8";"";""
"13/02/2023";"1200";"30,0";"52,0";"998,4";"5,0";"360,0";"1,0";"";"";"19,6";"0,0"
"13/02/2023";"1800";"38,4";"33,0";"995,2";"3,0";"50,0";"4,0";"";"";"";""
"14/02/2023";"0000";"30,2";"62,0";"994,2";"1,8";"90,0";"0,0";"8,00";"36,4";"";""
"14/02/2023";"1200";"30,0";"64,0";"996,4";"3,0";"360,0";"8,0";"";"";"21,8";"0,0"
"14/02/2023";"1800";"36,0";"45,0";"991,1";"2,6";"360,0";"10,0";"";"";"";""
"15/02/2023";"0000";"22,0";"93,0";"993,6";"1,3";"230,0";"9,0";"6,50";"31,4";"";""
"15/02/2023";"1200";"22,6";"91,0";"996,6";"1,3";"270,0";"10,0";"";"";"21,6";"44,0"
"15/02/2023";"1800";"30,0";"60,0";"994,2";"";"";"7,0";"";"";"";""
"16/02/2023";"0000";"25,4";"84,0";"992,8";"";"";"3,0";"9,10";"33,4";"";""
"16/02/2023";"1200";"22,2";"98,0";"992,2";"1,6";"90,0";"10,0";"";"";"20,6";"0,0"
"16/02/2023";"1800";"32,2";"61,0";"988,3";"2,3";"140,0";"7,0";"";"";"";""
"17/02/2023";"0000";"26,8";"71,0";"988,4";"3,3";"270,0";"10,0";"4,50";"26,8";"";""
"17/02/2023";"1200";"17,4";"94,0";"997,5";"2,8";"270,0";"10,0";"";"";"15,6";"6,3"
"17/02/2023";"1800";"21,6";"55,0";"999,2";"3,3";"230,0";"2,0";"";"";"";""
"18/02/2023";"0000";"15,6";"57,0";"1004,3";"1,5";"320,0";"10,0";"11,70";"22,4";"";""
"18/02/2023";"1200";"13,4";"73,0";"1010,7";"1,8";"270,0";"0,0";"";"";"9,0";"0,0"
"18/02/2023";"1800";"21,2";"43,0";"1009,6";"3,8";"230,0";"3,0";"";"";"";""
"19/02/2023";"0000";"15,2";"76,0";"1009,9";"0,0";"0,0";"0,0";"8,50";"26,0";"";""
"19/02/2023";"1200";"13,8";"91,0";"1010,7";"3,0";"140,0";"8,0";"";"";"8,6";"0,0"
"19/02/2023";"1800";"25,4";"43,0";"1006,7";"";"140,0";"3,0";"";"";"";""
"20/02/2023";"0000";"20,0";"69,0";"1005,8";"";"140,0";"2,0";"1,90";"25,4";"";""
"20/02/2023";"1200";"21,0";"73,0";"1005,8";"2,8";"140,0";"9,0";"";"";"17,2";"0,0"
"20/02/2023";"1800";"25,0";"64,0";"1003,4";"3,3";"140,0";"10,0";"";"";"";""
"21/02/2023";"0000";"21,2";"82,0";"1002,8";"3,0";"140,0";"10,0";"7,50";"29,4";"";""
"21/02/2023";"1200";"19,4";"96,0";"1004,7";"0,8";"140,0";"10,0";"";"";"17,6";"0,0"
"21/02/2023";"1800";"28,8";"58,0";"1002,4";"2,5";"140,0";"7,0";"";"";"";""
"22/02/2023";"0000";"23,2";"80,0";"1002,6";"0,0";"0,0";"0,0";"9,70";"31,2";"";""
"22/02/2023";"1200";"22,0";"84,0";"1005,8";"2,5";"90,0";"2,0";"";"";"17,8";"0,0"
"22/02/2023";"1800";"30,6";"49,0";"1002,6";"2,1";"140,0";"9,0";"";"";"";""
"23/02/2023";"0000";"24,6";"69,0";"1003,6";"1,3";"140,0";"10,0";"5,50";"33,4";"";""
"23/02/2023";"1200";"21,6";"89,0";"1002,7";"2,6";"180,0";"8,0";"";"";"19,4";"0,0"
"23/02/2023";"1800";"32,2";"59,0";"999,2";"3,1";"180,0";"10,0";"";"";"";""
"24/02/2023";"0000";"22,8";"85,0";"1001,9";"5,0";"180,0";"10,0";"1,70";"29,6";"";""
"24/02/2023";"1200";"22,4";"94,0";"1001,0";"0,7";"140,0";"10,0";"";"";"21,2";"3,7"
"24/02/2023";"1800";"29,2";"62,0";"998,0";"0,1";"50,0";"9,0";"";"";"";""
"25/02/2023";"0000";"24,4";"80,0";"997,0";"1,0";"140,0";"10,0";"7,60";"30,6";"";""
"25/02/2023";"1200";"21,8";"90,0";"996,2";"0,0";"0,0";"4,0";"";"";"18,0";"11,2"
"25/02/2023";"1800";"24,8";"80,0";"995,2";"2,5";"50,0";"10,0";"";"";"";""
"26/02/2023";"0000";"23,0";"93,0";"996,8";"0,0";"0,0";"0,0";"10,80";"33,4";"";""
"26/02/2023";"1200";"24,6";"84,0";"1001,0";"1,0";"50,0";"7,0";"";"";"18,8";"20,8"
"26/02/2023";"1800";"33,0";"46,0";"1000,8";"0,8";"270,0";"4,0";"";"";"";""
"27/02/2023";"0000";"26,0";"76,0";"1002,6";"1,0";"90,0";"0,0";"8,60";"32,0";"";""
"27/02/2023";"1200";"23,2";"86,0";"1007,6";"";"";"4,0";"";"";"19,0";"0,0"
"27/02/2023";"1800";"31,8";"60,0";"1005,5";"2,1";"140,0";"4,0";"";"";"";""
"28/02/2023";"0000";"25,0";"70,0";"1007,6";"2,0";"140,0";"2,0";"10,10";"32,4";"";""
"28/02/2023";"1200";"23,2";"87,0";"1007,0";"1,6";"90,0";"6,0";"";"";"19,6";"0,0"
"28/02/2023";"1800";"32,4";"51,0";"1003,9";"3,6";"180,0";"6,0";"";"";"";""
"01/03/2023";"0000";"24,8";"79,0";"1002,4";"0,0";"0,0";"0,0";"10,40";"33,4";"";""
"01/03/2023";"1200";"25,2";"80,0";"1003,4";"1,6";"140,0";"0,0";"";"";"19,2";"0,0"
"01/03/2023";"1800";"32,8";"52,0";"998,8";"1,6";"140,0";"7,0";"";"";"";""
"02/03/2023";"0000";"24,4";"75,0";"999,0";"1,0";"90,0";"4,0";"2,90";"28,8";"";""
"02/03/2023";"1200";"24,8";"80,0";"1000,7";"0,8";"90,0";"10,0";"";"";"20,2";"0,0"
"02/03/2023";"1800";"23,6";"86,0";"999,2";"1,0";"50,0";"10,0";"";"";"";""
"03/03/2023";"0000";"22,4";"91,0";"999,5";"1,3";"140,0";"10,0";"0,60";"26,2";"";""
"03/03/2023";"1200";"22,6";"91,0";"999,1";"1,6";"140,0";"10,0";"";"";"21,8";"1,4"
"03/03/2023";"1800";"24,2";"93,0";"998,2";"0,7";"140,0";"10,0";"";"";"";""
"04/03/2023";"0000";"23,8";"93,0";"998,2";"0,0";"0,0";"10,0";"2,90";"29,0";"";""
"04/03/2023";"1200";"24,4";"90,0";"998,4";"0,0";"0,0";"9,0";"";"";"22,4";"2,9"
"04/03/2023";"1800";"24,2";"92,0";"997,5";"0,8";"270,0";"10,0";"";"";"";""
"05/03/2023";"0000";"22,4";"96,0";"999,9";"0,8";"270,0";"8,0";"10,30";"29,2";"";""
"05/03/2023";"1200";"22,0";"94,0";"1001,8";"1,3";"140,0";"6,0";"";"";"19,2";"33,5"
"05/03/2023";"1800";"28,4";"57,0";"1000,7";"3,3";"180,0";"6,0";"";"";"";""
"06/03/2023";"0000";"24,4";"83,0";"1000,2";"1,5";"180,0";"5,0";"4,20";"28,0";"";""
"06/03/2023";"1200";"20,8";"93,0";"1001,9";"2,0";"180,0";"10,0";"";"";"18,4";"0,0"
"06/03/2023";"1800";"27,2";"71,0";"998,6";"2,8";"180,0";"8,0";"";"";"";""
"07/03/2023";"0000";"23,6";"95,0";"998,2";"0,3";"180,0";"8,0";"7,80";"31,4";"";""
"07/03/2023";"1200";"22,6";"97,0";"998,0";"1,8";"320,0";"10,0";"";"";"21,4";"0,9"
"07/03/2023";"1800";"30,4";"63,0";"996,0";"2,0";"270,0";"8,0";"";"";"";""
"08/03/2023";"0000";"25,2";"85,0";"997,2";"1,3";"180,0";"8,0";"10,60";"33,6";"";""
"08/03/2023";"1200";"26,6";"78,0";"998,2";"1,0";"140,0";"4,0";"";"";"21,2";"0,9"
"08/03/2023";"1800";"33,6";"50,0";"997,1";"1,3";"230,0";"8,0";"";"";"";""
"09/03/2023";"0000";"26,6";"85,0";"999,0";"0,8";"180,0";"4,0";"11,10";"33,4";"";""
"09/03/2023";"1200";"27,2";"70,0";"1002,7";"0,5";"90,0";"2,0";"";"";"21,4";"0,0"
"09/03/2023";"1800";"33,2";"57,0";"1000,4";"1,6";"230,0";"6,0";"";"";"";""
"10/03/2023";"0000";"26,6";"77,0";"1001,6";"3,1";"140,0";"3,0";"8,20";"33,0";"";""
"10/03/2023";"1200";"23,4";"94,0";"1004,7";"1,6";"140,0";"10,0";"";"";"22,8";"0,0"
"10/03/2023";"1800";"32,2";"53,0";"1002,0";"2,5";"180,0";"3,0";"";"";"";""
"11/03/2023";"0000";"26,6";"78,0";"1001,5";"1,6";"90,0";"0,0";"9,10";"33,0";"";""
"11/03/2023";"1200";"23,6";"92,0";"1004,3";"2,0";"140,0";"10,0";"";"";"22,8";"0,0"
"11/03/2023";"1800";"32,4";"58,0";"1001,9";"4,1";"140,0";"4,0";"";"";"";""
"12/03/2023";"0000";"27,0";"72,0";"1002,8";"2,0";"140,0";"0,0";"9,90";"32,2";"";""
"12/03/2023";"1200";"23,4";"92,0";"1005,6";"1,8";"140,0";"2,0";"";"";"21,6";"0,0"
"12/03/2023";"1800";"32,0";"56,0";"1002,3";"3,8";"140,0";"3,0";"";"";"";""
"13/03/2023";"0000";"27,2";"76,0";"1003,8";"4,1";"140,0";"2,0";"10,90";"33,0";"";""
"13/03/2023";"1200";"24,8";"83,0";"1005,4";"3,3";"140,0";"2,0";"";"";"21,2";"0,0"
"13/03/2023";"1800";"32,4";"54,0";"1001,0";"3,3";"140,0";"4,0";"";"";"";""
"14/03/2023";"0000";"26,8";"76,0";"1002,0";"1,6";"140,0";"0,0";"7,70";"33,8";"";""
"14/03/2023";"1200";"27,6";"61,0";"1002,7";"5,0";"50,0";"7,0";"";"";"21,8";"0,0"
"14/03/2023";"1800";"33,8";"42,0";"999,9";"2,5";"140,0";"8,0";"";"";"";""
"15/03/2023";"0000";"26,4";"84,0";"1000,8";"0,5";"90,0";"0,0";"4,40";"33,4";"";""
"15/03/2023";"1200";"26,2";"71,0";"1003,0";"1,0";"90,0";"10,0";"";"";"24,2";"0,0"
"15/03/2023";"1800";"33,4";"52,0";"999,5";"3,3";"140,0";"7,0";"";"";"";""
"16/03/2023";"0000";"25,6";"89,0";"1000,8";"0,0";"0,0";"9,0";"2,00";"33,0";"";""
"16/03/2023";"1200";"25,2";"75,0";"1003,0";"2,5";"90,0";"10,0";"";"";"23,6";"3,8"
"16/03/2023";"1800";"32,0";"57,0";"999,9";"1,3";"320,0";"9,0";"";"";"";""
"17/03/2023";"0000";"25,4";"95,0";"1001,2";"1,3";"270,0";"8,0";"10,40";"35,2";"";""
"17/03/2023";"1200";"27,8";"69,0";"1002,4";"2,5";"50,0";"2,0";"";"";"22,0";"1,4"
"17/03/2023";"1800";"34,0";"53,0";"999,9";"0,7";"270,0";"2,0";"";"";"";""
"18/03/2023";"0000";"28,4";"76,0";"1005,2";"2,0";"230,0";"2,0";"6,80";"34,0";"";""
"18/03/2023";"1200";"25,6";"87,0";"1003,9";"2,5";"180,0";"2,0";"";"";"22,2";"0,0"
"18/03/2023";"1800";"32,6";"61,0";"1000,7";"1,6";"90,0";"6,0";"";"";"";""
"19/03/2023";"0000";"26,0";"86,0";"1001,5";"1,0";"320,0";"10,0";"9,60";"35,8";"";""
"19/03/2023";"1200";"25,4";"87,0";"1001,5";"1,6";"140,0";"2,0";"";"";"21,6";"0,0"
"19/03/2023";"1800";"35,4";"45,0";"998,8";"2,5";"270,0";"4,0";"";"";"";""
"20/03/2023";"0000";"26,6";"80,0";"1000,4";"0,0";"0,0";"0,0";"6,70";"35,8";"";""
"20/03/2023";"1200";"26,0";"82,0";"1001,4";"0,7";"270,0";"0,0";"";"";"21,0";"0,0"
"20/03/2023";"1800";"34,0";"54,0";"999,2";"1,6";"230,0";"9,0";"";"";"";""
"21/03/2023";"0000";"25,0";"82,0";"1002,2";"1,3";"140,0";"10,0";"5,90";"30,8";"";""
"21/03/2023";"1200";"22,6";"95,0";"1004,0";"1,6";"90,0";"6,0";"";"";"21,6";"0,0"
"21/03/2023";"1800";"29,6";"67,0";"1002,6";"3,6";"140,0";"9,0";"";"";"";""
"22/03/2023";"0000";"25,0";"84,0";"1004,0";"1,6";"90,0";"7,0";"6,90";"31,6";"";""
"22/03/2023";"1200";"22,4";"88,0";"1006,3";"3,0";"140,0";"10,0";"";"";"20,8";"0,0"
"22/03/2023";"1800";"31,4";"58,0";"1003,1";"3,3";"140,0";"7,0";"";"";"";""
"23/03/2023";"0000";"26,0";"74,0";"1005,8";"3,3";"140,0";"10,0";"8,60";"34,4";"";""
"23/03/2023";"1200";"23,2";"87,0";"1004,4";"2,0";"140,0";"7,0";"";"";"21,2";"0,0"
"23/03/2023";"1800";"33,6";"51,0";"1001,4";"3,3";"230,0";"5,0";"";"";"";""
"24/03/2023";"0000";"27,0";"68,0";"1004,2";"1,6";"320,0";"10,0";"7,60";"32,4";"";""
"24/03/2023";"1200";"22,8";"95,0";"1005,1";"1,5";"90,0";"8,0";"";"";"21,6";"0,2"
"24/03/2023";"1800";"31,8";"60,0";"1002,0";"3,5";"180,0";"7,0";"";"";"";""
"25/03/2023";"0000";"26,2";"70,0";"1002,2";"3,6";"140,0";"0,0";"1,00";"29,6";"";""
