"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"20/10/2023";"0000";"19,2";"75,0";"1005,9";"3,3";"140,0";"10,0";"11,30";"25,5";"";""
"20/10/2023";"1200";"18,4";"82,0";"1008,3";"2,0";"140,0";"5,0";"";"";"15,0";"0,0"
"20/10/2023";"1800";"25,0";"61,0";"1005,5";"3,3";"140,0";"3,0";"";"";"";""
"21/10/2023";"0000";"21,2";"77,0";"1005,6";"2,3";"140,0";"0,0";"7,50";"26,0";"";""
"21/10/2023";"1200";"17,8";"90,0";"1006,8";"3,6";"140,0";"10,0";"";"";"16,6";"0,0"
"21/10/2023";"1800";"25,0";"70,0";"1003,4";"3,8";"140,0";"0,0";"";"";"";""
"22/10/2023";"0000";"22,4";"83,0";"1003,4";"2,8";"140,0";"0,0";"0,00";"26,0";"";""
"22/10/2023";"1200";"20,2";"92,0";"1002,3";"2,3";"140,0";"10,0";"";"";"18,4";"0,0"
"22/10/2023";"1800";"20,8";"99,0";"1003,4";"0,8";"90,0";"10,0";"";"";"";""
"23/10/2023";"0000";"20,4";"98,0";"1002,3";"2,6";"90,0";"10,0";"0,90";"25,0";"";""
"23/10/2023";"1200";"19,8";"98,0";"1003,4";"1,3";"320,0";"10,0";"";"";"19,8";"20,8"
"23/10/2023";"1800";"23,2";"87,0";"997,5";"4,3";"50,0";"10,0";"";"";"";""
"24/10/2023";"0000";"21,0";"96,0";"998,0";"0,5";"140,0";"3,0";"0,10";"25,0";"";""
"24/10/2023";"1200";"21,4";"96,0";"993,6";"1,3";"270,0";"10,0";"";"";"19,6";"18,6"
"24/10/2023";"1800";"24,4";"83,0";"998,8";"1,6";"270,0";"10,0";"";"";"";""
"25/10/2023";"0000";"20,4";"92,0";"999,9";"0,7";"270,0";"5,0";"2,20";"20,3";"";""
"25/10/2023";"1200";"17,0";"90,0";"1001,9";"3,3";"180,0";"8,0";"";"";"14,8";"0,1"
"25/10/2023";"1800";"18,2";"88,0";"999,6";"0,5";"320,0";"9,0";"";"";"";""
"26/10/2023";"0000";"17,0";"92,0";"999,2";"0,0";"0,0";"2,0";"7,80";"23,5";"";""
"26/10/2023";"1200";"15,6";"91,0";"1001,1";"2,8";"140,0";"8,0";"";"";"11,6";"1,1"
"26/10/2023";"1800";"22,4";"56,0";"997,0";"2,8";"140,0";"6,0";"";"";"";""
"27/10/2023";"0000";"17,8";"82,0";"997,0";"1,0";"90,0";"0,0";"7,70";"26,0";"";""
"27/10/2023";"1200";"16,6";"86,0";"997,4";"2,3";"140,0";"4,0";"";"";"13,8";"0,0"
"27/10/2023";"1800";"25,2";"67,0";"992,6";"2,1";"140,0";"9,0";"";"";"";""
"28/10/2023";"0000";"22,4";"83,0";"992,2";"1,6";"90,0";"5,0";"0,00";"23,5";"";""
"28/10/2023";"1200";"19,2";"98,0";"993,1";"5,0";"90,0";"10,0";"";"";"18,8";"0,0"
"28/10/2023";"1800";"23,0";"83,0";"990,4";"4,6";"50,0";"10,0";"";"";"";""
"29/10/2023";"0000";"21,2";"94,0";"991,0";"0,0";"0,0";"10,0";"11,60";"31,0";"";""
"29/10/2023";"1200";"24,2";"74,0";"993,2";"1,3";"270,0";"0,0";"";"";"17,0";"0,5"
"29/10/2023";"1800";"30,2";"56,0";"992,2";"1,6";"180,0";"2,0";"";"";"";""
"30/10/2023";"0000";"24,2";"82,0";"993,0";"0,0";"0,0";"0,0";"2,80";"28,5";"";""
"30/10/2023";"1200";"22,2";"89,0";"994,3";"1,6";"230,0";"10,0";"";"";"19,6";"0,0"
"30/10/2023";"1800";"26,6";"58,0";"995,0";"1,6";"50,0";"10,0";"";"";"";""
"31/10/2023";"0000";"22,6";"93,0";"998,4";"0,8";"230,0";"8,0";"3,30";"25,0";"";""
"31/10/2023";"1200";"20,2";"85,0";"1002,7";"3,3";"140,0";"10,0";"";"";"18,8";"0,0"
"31/10/2023";"1800";"24,8";"61,0";"1000,2";"2,5";"140,0";"9,0";"";"";"";""
"01/11/2023";"0000";"20,4";"84,0";"1001,2";"3,3";"90,0";"0,0";"2,00";"24,5";"";""
"01/11/2023";"1200";"20,4";"90,0";"1004,7";"3,1";"140,0";"10,0";"";"";"18,8";"0,0"
"01/11/2023";"1800";"24,0";"68,0";"1000,7";"5,5";"140,0";"9,0";"";"";"";""
"02/11/2023";"0000";"20,2";"76,0";"1003,1";"7,5";"180,0";"10,0";"0,00";"20,4";"";""
"02/11/2023";"1200";"17,4";"94,0";"1000,0";"5,3";"140,0";"10,0";"";"";"16,6";"9,0"
"02/11/2023";"1800";"17,8";"100,0";"995,9";"3,0";"140,0";"10,0";"";"";"";""
"03/11/2023";"0000";"17,8";"98,0";"992,7";"3,8";"140,0";"10,0";"3,80";"20,7";"";""
"03/11/2023";"1200";"18,6";"98,0";"999,3";"2,5";"320,0";"10,0";"";"";"13,8";"50,5"
"03/11/2023";"1800";"";"72,0";"996,0";"3,3";"320,0";"8,0";"";"";"";""
"04/11/2023";"0000";"13,8";"84,0";"1001,2";"3,0";"320,0";"10,0";"8,40";"22,0";"";""
"04/11/2023";"1200";"13,4";"82,0";"1005,0";"2,5";"320,0";"10,0";"";"";"11,2";"1,2"
"04/11/2023";"1800";"20,2";"58,0";"1004,0";"2,0";"320,0";"8,0";"";"";"";""
"05/11/2023";"0000";"14,2";"89,0";"1004,0";"0,8";"320,0";"0,0";"11,40";"23,5";"";""
"05/11/2023";"1200";"17,6";"71,0";"1006,4";"3,0";"140,0";"0,0";"";"";"8,8";"0,0"
"05/11/2023";"1800";"23,2";"41,0";"1004,0";"3,3";"140,0";"8,0";"";"";"";""
"06/11/2023";"0000";"17,2";"78,0";"1004,6";"0,8";"140,0";"0,0";"11,70";"27,6";"";""
"06/11/2023";"1200";"19,4";"72,0";"1005,9";"2,0";"140,0";"0,0";"";"";"14,6";"0,0"
"06/11/2023";"1800";"26,4";"61,0";"1003,2";"4,6";"180,0";"0,0";"";"";"";""
"07/11/2023";"0000";"22,2";"75,0";"1002,2";"1,6";"140,0";"0,0";"11,00";"33,6";"";""
"07/11/2023";"1200";"19,6";"85,0";"1002,4";"3,3";"140,0";"0,0";"";"";"15,4";"0,0"
"07/11/2023";"1800";"32,4";"47,0";"997,0";"4,3";"180,0";"0,0";"";"";"";""
"08/11/2023";"0000";"26,2";"70,0";"996,8";"0,3";"140,0";"0,0";"0,00";"27,0";"";""
"08/11/2023";"1200";"23,8";"80,0";"999,9";"0,0";"0,0";"10,0";"";"";"21,0";"0,0"
"08/11/2023";"1800";"22,0";"93,0";"1000,2";"3,3";"90,0";"10,0";"";"";"";""
"09/11/2023";"0000";"21,0";"94,0";"999,8";"1,0";"230,0";"10,0";"0,00";"22,0";"";""
"09/11/2023";"1200";"20,8";"96,0";"1003,1";"2,0";"140,0";"10,0";"";"";"19,8";"9,2"
"09/11/2023";"1800";"20,6";"89,0";"1002,2";"2,0";"140,0";"10,0";"";"";"";""
"10/11/2023";"0000";"19,8";"85,0";"1001,5";"3,0";"140,0";"2,0";"2,90";"26,2";"";""
"10/11/2023";"1200";"19,0";"90,0";"1001,2";"3,5";"180,0";"10,0";"";"";"17,6";"0,0"
"10/11/2023";"1800";"25,0";"76,0";"996,4";"3,0";"140,0";"10,0";"";"";"";""
"11/11/2023";"0000";"23,6";"88,0";"995,0";"3,1";"140,0";"8,0";"1,40";"32,0";"";""
"11/11/2023";"1200";"30,2";"60,0";"990,3";"5,3";"230,0";"10,0";"";"";"19,4";"0,4"
"11/11/2023";"1800";"22,6";"98,0";"992,0";"2,8";"140,0";"10,0";"";"";"";""
"12/11/2023";"0000";"24,0";"93,0";"993,2";"2,3";"140,0";"6,0";"0,00";"24,0";"";""
"12/11/2023";"1200";"21,8";"98,0";"994,4";"3,6";"140,0";"10,0";"";"";"20,0";"17,6"
"12/11/2023";"1800";"21,0";"98,0";"997,0";"5,3";"180,0";"10,0";"";"";"";""
"13/11/2023";"0000";"20,0";"96,0";"996,2";"2,5";"140,0";"10,0";"0,30";"24,0";"";""
"13/11/2023";"1200";"20,2";"96,0";"1000,2";"0,3";"320,0";"10,0";"";"";"19,8";"58,2"
"13/11/2023";"1800";"23,0";"91,0";"999,4";"0,3";"320,0";"10,0";"";"";"";""
"14/11/2023";"0000";"21,2";"96,0";"999,5";"2,0";"180,0";"10,0";"0,00";"26,5";"";""
"14/11/2023";"1200";"";"98,0";"998,8";"1,3";"90,0";"10,0";"";"";"20,8";"3,3"
"14/11/2023";"1800";"26,0";"67,0";"998,6";"2,5";"360,0";"10,0";"";"";"";""
"15/11/2023";"0000";"21,8";"88,0";"998,2";"0,5";"90,0";"10,0";"0,00";"22,5";"";""
"15/11/2023";"1200";"21,2";"89,0";"995,6";"2,5";"140,0";"10,0";"";"";"18,4";"0,0"
"15/11/2023";"1800";"20,8";"98,0";"992,8";"1,0";"140,0";"10,0";"";"";"";""
"16/11/2023";"0000";"21,0";"98,0";"992,2";"1,3";"140,0";"10,0";"5,10";"28,0";"";""
"16/11/2023";"1200";"22,0";"98,0";"993,2";"2,5";"180,0";"10,0";"";"";"21,0";"29,2"
"16/11/2023";"1800";"27,6";"75,0";"992,8";"2,5";"90,0";"8,0";"";"";"";""
"17/11/2023";"0000";"23,4";"90,0";"993,6";"0,8";"90,0";"0,0";"0,00";"23,5";"";""
"17/11/2023";"1200";"20,6";"91,0";"994,2";"2,1";"140,0";"10,0";"";"";"20,0";"0,0"
"17/11/2023";"1800";"22,8";"88,0";"990,2";"2,8";"140,0";"10,0";"";"";"";""
"18/11/2023";"0000";"21,4";"98,0";"988,2";"2,0";"140,0";"9,0";"4,30";"27,5";"";""
"18/11/2023";"1200";"";"96,0";"993,9";"1,0";"360,0";"10,0";"";"";"19,2";"33,8"
"18/11/2023";"1800";"25,6";"64,0";"995,6";"2,5";"50,0";"7,0";"";"";"";""
"19/11/2023";"0000";"22,6";"86,0";"999,0";"0,5";"320,0";"6,0";"11,90";"26,5";"";""
"19/11/2023";"1200";"";"74,0";"1005,6";"1,6";"140,0";"0,0";"";"";"13,2";"1,8"
"19/11/2023";"1800";"25,4";"50,0";"1003,9";"2,3";"90,0";"0,0";"";"";"";""
"20/11/2023";"0000";"19,6";"85,0";"1005,2";"0,3";"90,0";"0,0";"10,90";"29,0";"";""
"20/11/2023";"1200";"20,6";"91,0";"1003,2";"1,6";"140,0";"7,0";"";"";"12,8";"0,0"
"20/11/2023";"1800";"28,8";"41,0";"999,4";"3,5";"140,0";"9,0";"";"";"";""
"21/11/2023";"0000";"22,4";"65,0";"998,4";"1,3";"90,0";"0,0";"8,70";"35,0";"";""
"21/11/2023";"1200";"25,8";"68,0";"999,0";"1,3";"90,0";"0,0";"";"";"16,8";"0,0"
"21/11/2023";"1800";"34,6";"48,0";"994,3";"2,0";"320,0";"6,0";"";"";"";""
"22/11/2023";"0000";"27,6";"85,0";"992,3";"0,0";"0,0";"0,0";"0,00";"27,6";"";""
"22/11/2023";"1200";"19,2";"90,0";"997,2";"6,1";"180,0";"10,0";"";"";"18,6";"0,0"
"22/11/2023";"1800";"21,2";"87,0";"995,6";"1,6";"140,0";"10,0";"";"";"";""
"23/11/2023";"0000";"19,8";"91,0";"1000,0";"4,8";"180,0";"10,0";"9,80";"27,0";"";""
"23/11/2023";"1200";"20,6";"78,0";"1004,4";"3,0";"140,0";"8,0";"";"";"18,4";"19,8"
"23/11/2023";"1800";"25,8";"70,0";"1004,0";"3,6";"180,0";"1,0";"";"";"";""
"24/11/2023";"0000";"22,4";"79,0";"1005,0";"0,0";"0,0";"0,0";"9,10";"27,5";"";""
"24/11/2023";"1200";"21,8";"82,0";"1010,6";"1,3";"90,0";"8,0";"";"";"16,2";"0,0"
"24/11/2023";"1800";"27,0";"43,0";"1009,0";"3,3";"140,0";"5,0";"";"";"";""
"25/11/2023";"0000";"22,6";"56,0";"1008,3";"3,6";"180,0";"6,0";"12,20";"26,5";"";""
"25/11/2023";"1200";"18,6";"68,0";"1009,4";"3,6";"140,0";"0,0";"";"";"13,4";"0,0"
"25/11/2023";"1800";"25,8";"50,0";"1004,0";"4,6";"140,0";"2,0";"";"";"";""
"26/11/2023";"0000";"21,8";"65,0";"1003,9";"1,6";"140,0";"8,0";"9,10";"30,5";"";""
"26/11/2023";"1200";"20,0";"81,0";"1004,2";"1,5";"140,0";"8,0";"";"";"17,0";"0,0"
"26/11/2023";"1800";"30,0";"58,0";"1001,0";"2,5";"140,0";"2,0";"";"";"";""
"27/11/2023";"0000";"25,4";"70,0";"1001,4";"1,0";"90,0";"4,0";"0,00";"28,0";"";""
"27/11/2023";"1200";"24,0";"81,0";"1003,8";"1,6";"140,0";"10,0";"";"";"20,4";"0,0"
"27/11/2023";"1800";"27,4";"70,0";"1001,6";"1,6";"140,0";"10,0";"";"";"";""
"28/11/2023";"0000";"25,2";"81,0";"1001,4";"2,0";"50,0";"10,0";"7,50";"27,0";"";""
"28/11/2023";"1200";"23,2";"86,0";"1000,7";"3,3";"140,0";"8,0";"";"";"19,6";"0,2"
"28/11/2023";"1800";"26,2";"61,0";"998,3";"5,0";"140,0";"8,0";"";"";"";""
"29/11/2023";"0000";"20,6";"86,0";"998,4";"3,5";"180,0";"10,0";"7,50";"31,0";"";""
"29/11/2023";"1200";"21,2";"91,0";"999,2";"1,6";"90,0";"10,0";"";"";"19,2";"0,1"
"29/11/2023";"1800";"29,8";"60,0";"996,8";"3,0";"270,0";"6,0";"";"";"";""
"30/11/2023";"0000";"25,0";"79,0";"997,4";"1,5";"180,0";"0,0";"4,90";"32,5";"";""
"30/11/2023";"1200";"23,4";"90,0";"1000,6";"0,0";"0,0";"10,0";"";"";"20,0";"0,0"
"30/11/2023";"1800";"31,8";"54,0";"999,6";"1,6";"230,0";"9,0";"";"";"";""
"01/12/2023";"0000";"26,6";"78,0";"997,9";"0,8";"90,0";"8,0";"11,40";"37,7";"";""
"01/12/2023";"1200";"26,4";"78,0";"998,4";"2,1";"140,0";"2,0";"";"";"21,6";"0,0"
"01/12/2023";"1800";"36,0";"49,0";"994,0";"2,8";"140,0";"5,0";"";"";"";""
"02/12/2023";"0000";"32,4";"71,0";"992,6";"1,3";"140,0";"0,0";"2,60";"33,0";"";""
"02/12/2023";"1200";"29,0";"62,0";"996,3";"3,3";"140,0";"8,0";"";"";"20,4";"0,0"
"02/12/2023";"1800";"22,2";"86,0";"1000,2";"2,0";"180,0";"10,0";"";"";"";""
"03/12/2023";"0000";"21,6";"89,0";"997,9";"1,8";"230,0";"5,0";"1,70";"28,0";"";""
"03/12/2023";"1200";"22,4";"90,0";"998,6";"2,3";"140,0";"10,0";"";"";"19,8";"18,0"
"03/12/2023";"1800";"27,4";"74,0";"998,3";"3,0";"230,0";"10,0";"";"";"";""
"04/12/2023";"0000";"20,8";"95,0";"999,8";"5,8";"180,0";"10,0";"0,00";"21,5";"";""
"04/12/2023";"1200";"18,6";"96,0";"1005,9";"3,3";"140,0";"10,0";"";"";"18,2";"9,4"
"04/12/2023";"1800";"19,0";"92,0";"1005,1";"2,5";"140,0";"10,0";"";"";"";""
"05/12/2023";"0000";"18,8";"85,0";"1007,0";"3,3";"140,0";"10,0";"9,70";"25,5";"";""
"05/12/2023";"1200";"21,8";"78,0";"1005,4";"4,1";"140,0";"4,0";"";"";"18,0";"0,0"
"05/12/2023";"1800";"25,0";"71,0";"1001,8";"5,0";"140,0";"7,0";"";"";"";""
"06/12/2023";"0000";"22,6";"88,0";"1001,9";"2,5";"140,0";"0,0";"0,10";"27,5";"";""
"06/12/2023";"1200";"";"98,0";"998,7";"0,0";"0,0";"8,0";"";"";"20,8";"6,5"
"06/12/2023";"1800";"24,8";"94,0";"995,0";"1,0";"90,0";"10,0";"";"";"";""
"07/12/2023";"0000";"22,6";"97,0";"996,6";"1,6";"180,0";"7,0";"0,60";"26,5";"";""
"07/12/2023";"1200";"22,6";"98,0";"998,8";"0,8";"360,0";"10,0";"";"";"21,8";"35,9"
"07/12/2023";"1800";"24,2";"88,0";"999,0";"1,0";"320,0";"10,0";"";"";"";""
"08/12/2023";"0000";"23,8";"83,0";"1001,2";"2,0";"180,0";"8,0";"12,00";"25,5";"";""
"08/12/2023";"1200";"19,8";"71,0";"1007,8";"3,0";"140,0";"7,0";"";"";"15,6";"0,5"
"08/12/2023";"1800";"24,8";"51,0";"1006,2";"3,3";"140,0";"7,0";"";"";"";""
"09/12/2023";"0000";"20,6";"73,0";"1005,4";"0,7";"140,0";"0,0";"12,50";"26,5";"";""
"09/12/2023";"1200";"19,6";"76,0";"1006,2";"2,8";"140,0";"1,0";"";"";"14,2";"0,0"
"09/12/2023";"1800";"25,8";"58,0";"1001,9";"4,3";"140,0";"1,0";"";"";"";""
"10/12/2023";"0000";"22,4";"69,0";"1001,9";"3,3";"140,0";"0,0";"8,30";"27,5";"";""
"10/12/2023";"1200";"21,6";"79,0";"1001,4";"2,8";"140,0";"7,0";"";"";"18,4";"0,0"
"10/12/2023";"1800";"26,4";"62,0";"1000,2";"2,5";"230,0";"7,0";"";"";"";""
"11/12/2023";"0000";"25,2";"83,0";"999,5";"1,0";"90,0";"0,0";"7,50";"29,5";"";""
"11/12/2023";"1200";"20,8";"87,0";"1002,4";"2,5";"90,0";"10,0";"";"";"19,6";"0,0"
"11/12/2023";"1800";"27,8";"57,0";"1000,3";"2,6";"140,0";"2,0";"";"";"";""
"12/12/2023";"0000";"24,4";"70,0";"1000,3";"1,5";"90,0";"0,0";"11,30";"34,0";"";""
"12/12/2023";"1200";"23,4";"80,0";"1004,2";"2,0";"140,0";"0,0";"";"";"19,2";"0,0"
"12/12/2023";"1800";"33,2";"50,0";"999,6";"3,3";"140,0";"2,0";"";"";"";""
"13/12/2023";"0000";"28,6";"65,0";"998,3";"1,3";"90,0";"0,0";"0,70";"29,5";"";""
"13/12/2023";"1200";"27,6";"64,0";"997,8";"2,5";"140,0";"10,0";"";"";"20,6";"0,0"
"13/12/2023";"1800";"27,8";"77,0";"996,6";"1,3";"140,0";"10,0";"";"";"";""
"14/12/2023";"0000";"27,8";"58,0";"991,2";"8,3";"50,0";"10,0";"0,70";"32,0";"";""
"14/12/2023";"1200";"24,6";"89,0";"997,8";"0,8";"90,0";"10,0";"";"";"21,2";"16,6"
"14/12/2023";"1800";"28,0";"86,0";"996,2";"1,6";"50,0";"10,0";"";"";"";""
"15/12/2023";"0000";"24,2";"93,0";"995,8";"1,5";"140,0";"10,0";"4,10";"32,2";"";""
"15/12/2023";"1200";"29,2";"71,0";"997,8";"2,0";"140,0";"8,0";"";"";"21,6";"2,4"
"15/12/2023";"1800";"21,6";"95,0";"999,1";"6,6";"230,0";"10,0";"";"";"";""
"16/12/2023";"0000";"22,6";"95,0";"998,7";"1,3";"50,0";"10,0";"10,20";"35,5";"";""
"16/12/2023";"1200";"26,6";"82,0";"1000,0";"2,1";"140,0";"2,0";"";"";"21,6";"19,6"
"16/12/2023";"1800";"32,2";"74,0";"997,9";"1,8";"140,0";"8,0";"";"";"";""
"17/12/2023";"0000";"30,6";"84,0";"994,6";"1,6";"140,0";"0,0";"9,10";"38,5";"";""
"17/12/2023";"1200";"31,6";"61,0";"997,2";"1,6";"140,0";"2,0";"";"";"25,6";"0,0"
"17/12/2023";"1800";"37,4";"50,0";"994,6";"1,3";"230,0";"9,0";"";"";"";""
"18/12/2023";"0000";"25,6";"93,0";"995,8";"1,3";"230,0";"8,0";"2,10";"34,0";"";""
"18/12/2023";"1200";"28,2";"88,0";"996,3";"2,5";"140,0";"10,0";"";"";"22,2";"10,6"
"18/12/2023";"1800";"34,0";"68,0";"993,9";"1,0";"90,0";"10,0";"";"";"";""
"19/12/2023";"0000";"23,0";"88,0";"997,2";"2,5";"140,0";"10,0";"0,20";"24,0";"";""
"19/12/2023";"1200";"20,8";"89,0";"1000,8";"3,3";"140,0";"10,0";"";"";"20,6";"37,8"
"19/12/2023";"1800";"23,6";"81,0";"999,6";"4,1";"140,0";"10,0";"";"";"";""
"20/12/2023";"0000";"21,4";"84,0";"1001,8";"3,3";"140,0";"10,0";"0,80";"26,5";"";""
"20/12/2023";"1200";"21,2";"89,0";"1000,7";"2,1";"140,0";"10,0";"";"";"20,0";"0,0"
"20/12/2023";"1800";"24,6";"89,0";"999,1";"2,8";"140,0";"10,0";"";"";"";""
"21/12/2023";"0000";"24,4";"85,0";"999,4";"3,3";"180,0";"8,0";"9,10";"32,4";"";""
"21/12/2023";"1200";"22,6";"95,0";"1001,1";"0,3";"50,0";"10,0";"";"";"21,2";"2,7"
"21/12/2023";"1800";"31,0";"64,0";"998,7";"2,5";"230,0";"3,0";"";"";"";""
"22/12/2023";"0000";"27,4";"86,0";"998,0";"0,0";"0,0";"0,0";"7,50";"33,0";"";""
"22/12/2023";"1200";"27,2";"82,0";"1000,6";"1,6";"140,0";"0,0";"";"";"21,0";"0,0"
"22/12/2023";"1800";"32,2";"60,0";"996,7";"3,6";"180,0";"10,0";"";"";"";""
"23/12/2023";"0000";"23,2";"76,0";"998,2";"3,0";"230,0";"10,0";"11,10";"31,5";"";""
"23/12/2023";"1200";"25,0";"78,0";"1000,3";"1,3";"230,0";"4,0";"";"";"20,4";"4,4"
"23/12/2023";"1800";"30,2";"63,0";"998,3";"2,0";"230,0";"4,0";"";"";"";""
"24/12/2023";"0000";"26,0";"84,0";"998,6";"0,8";"140,0";"0,0";"10,90";"31,5";"";""
"24/12/2023";"1200";"26,4";"76,0";"1001,0";"2,5";"140,0";"4,0";"";"";"22,6";"0,0"
"24/12/2023";"1800";"29,8";"59,0";"998,3";"1,6";"140,0";"3,0";"";"";"";""
"25/12/2023";"0000";"26,8";"76,0";"998,4";"2,5";"50,0";"10,0";"5,40";"29,5";"";""
"25/12/2023";"1200";"27,0";"77,0";"996,8";"2,3";"320,0";"8,0";"";"";"21,8";"0,0"
"25/12/2023";"1800";"27,6";"76,0";"996,0";"3,3";"230,0";"8,0";"";"";"";""
"26/12/2023";"0000";"24,6";"71,0";"999,9";"1,6";"230,0";"0,0";"12,20";"26,8";"";""
"26/12/2023";"1200";"20,0";"71,0";"1005,0";"3,0";"230,0";"7,0";"";"";"16,2";"11,4"
"26/12/2023";"1800";"25,2";"42,0";"1004,0";"2,8";"230,0";"0,0";"";"";"";""
"27/12/2023";"0000";"21,0";"80,0";"1003,5";"0,0";"0,0";"0,0";"12,00";"28,0";"";""
"27/12/2023";"1200";"21,6";"69,0";"1006,0";"2,3";"140,0";"0,0";"";"";"13,4";"0,0"
"27/12/2023";"1800";"27,2";"55,0";"1002,4";"4,1";"140,0";"0,0";"";"";"";""
"28/12/2023";"0000";"23,2";"69,0";"999,8";"1,3";"90,0";"0,0";"12,30";"35,8";"";""
"28/12/2023";"1200";"25,4";"67,0";"999,1";"2,6";"140,0";"3,0";"";"";"16,4";"0,0"
"28/12/2023";"1800";"34,8";"38,0";"995,8";"2,8";"360,0";"0,0";"";"";"";""
"29/12/2023";"0000";"28,4";"75,0";"994,2";"0,0";"0,0";"0,0";"1,80";"29,0";"";""
"29/12/2023";"1200";"21,0";"94,0";"996,8";"4,6";"50,0";"10,0";"";"";"20,6";"49,7"
"29/12/2023";"1800";"28,2";"69,0";"999,5";"1,6";"320,0";"10,0";"";"";"";""
"30/12/2023";"0000";"24,2";"85,0";"1000,0";"0,8";"320,0";"0,0";"10,50";"26,4";"";""
"30/12/2023";"1200";"19,6";"72,0";"1007,2";"3,8";"140,0";"6,0";"";"";"17,4";"1,2"
"30/12/2023";"1800";"25,4";"62,0";"1005,0";"2,3";"230,0";"3,0";"";"";"";""
"31/12/2023";"0000";"20,8";"79,0";"1003,2";"0,5";"270,0";"0,0";"8,90";"26,5";"";""
"31/12/2023";"1200";"19,0";"79,0";"1006,8";"2,0";"140,0";"9,0";"";"";"15,6";"0,0"
"31/12/2023";"1800";"26,0";"58,0";"1004,2";"3,3";"140,0";"8,0";"";"";"";""
